carat,cut,color,clarity,depth,table,price,x,y,z
0.93,Good,D,SI2,61.4,63,4165,6.22,6.26,3.83
2.03,Ideal,F,SI2,61.4,58,18535,8.12,8.16,5
0.24,Very Good,F,VVS2,60.6,59,608,4.04,4.06,2.45
1.47,Premium,G,VS2,62.8,57,11113,7.27,7.22,4.55
0.36,Premium,D,SI1,61.4,58,663,4.56,4.59,2.81
1.21,Very Good,H,SI1,60.2,58,6229,6.89,6.93,4.16
0.41,Very Good,H,VVS2,62.2,58,899,4.71,4.74,2.94
1,Good,H,SI1,63.9,56,4469,6.31,6.28,4.02
0.35,Premium,F,SI1,62.3,58,583,4.49,4.53,2.81
0.27,Ideal,H,VS1,62.3,56,464,4.15,4.17,2.59
1.03,Very Good,H,VS2,62,58,5266,6.45,6.51,4.02
0.91,Premium,E,SI1,62.6,58,4138,6.17,6.14,3.85
0.3,Very Good,H,VVS1,62.8,56,655,4.26,4.28,2.68
0.28,Ideal,F,VVS2,61.6,55,612,4.22,4.26,2.61
0.43,Good,F,VS1,63.4,57,943,4.76,4.8,3.03
1.01,Good,F,VVS2,65.9,54,7001,6.18,6.27,4.1
0.51,Very Good,J,VS2,61.9,61,984,5.09,5.12,3.16
0.4,Premium,G,VVS1,60.3,58,1155,4.83,4.79,2.9
0.33,Ideal,G,SI1,61.6,56,506,4.43,4.47,2.74
1.54,Ideal,G,VS1,62,57,14650,7.4,7.45,4.6
1,Fair,E,SI1,57.6,57,5027,6.56,6.52,3.77
0.41,Ideal,D,VS2,61.9,56,1076,4.8,4.77,2.96
0.73,Ideal,E,SI1,61.4,58,2914,5.76,5.8,3.55
0.61,Ideal,E,SI1,61.2,56,1800,5.5,5.48,3.36
1,Very Good,F,VS2,62.5,58,6283,6.32,6.36,3.96
0.5,Premium,E,I1,60.7,61,840,5.14,5.05,3.09
1.01,Good,G,VVS2,63.1,56,7430,6.34,6.4,4.02
0.91,Very Good,E,SI2,63,56,3772,6.12,6.16,3.87
1.09,Premium,E,SI1,62.7,58,5237,6.6,6.55,4.12
0.7,Good,E,SI2,63.7,61,2307,5.64,5.6,3.58
0.5,Premium,E,VS2,62.7,54,1746,5.1,5.07,3.19
0.41,Ideal,E,VS1,61.8,57,1153,4.79,4.76,2.95
1.16,Premium,H,SI1,59.6,58,4814,6.86,6.83,4.08
1.21,Ideal,G,VS1,61.4,56,8985,6.9,6.84,4.22
0.54,Ideal,F,SI2,61.1,56,1240,5.26,5.22,3.2
0.74,Premium,J,SI1,61.6,59,1931,5.82,5.77,3.57
0.8,Ideal,E,VS1,61.8,56,5007,5.92,5.96,3.67
1.01,Very Good,I,SI1,63.6,58,4189,6.31,6.36,4.03
0.42,Very Good,G,SI1,63.1,56,882,4.79,4.75,3.01
0.58,Very Good,J,VS2,62.9,58,1266,5.3,5.32,3.34
0.41,Premium,G,SI1,60.3,59,719,4.76,4.79,2.88
1.51,Ideal,G,VS2,60.8,54,12210,7.45,7.43,4.52
1.52,Ideal,J,VS1,61.3,55,7740,7.42,7.39,4.54
1.71,Premium,G,VS2,59.3,60,15671,7.86,7.81,4.65
1.01,Premium,H,VS2,62.6,60,4745,6.39,6.36,3.99
0.7,Good,I,VS2,57.5,62,2268,5.81,5.78,3.33
0.9,Good,G,VS2,63.9,61,3792,6.01,5.97,3.83
0.31,Very Good,G,IF,61.6,54,891,4.4,4.43,2.72
2.28,Premium,J,VS2,62.4,58,16369,8.45,8.35,5.24
1,Premium,D,SI2,61.6,60,4758,6.37,6.33,3.91
1.51,Very Good,I,VS2,61.6,57,9185,7.28,7.34,4.5
0.5,Premium,E,VS2,59.3,62,1684,5.25,5.18,3.09
0.31,Premium,G,VS1,60.4,59,695,4.41,4.37,2.65
0.5,Very Good,G,VVS1,62.3,59,1966,5.01,5.04,3.13
0.31,Very Good,F,VS1,61.8,58,592,4.29,4.35,2.67
0.3,Premium,D,VS1,60.7,58,661,4.34,4.36,2.64
0.72,Ideal,G,SI2,61.9,57,2068,5.73,5.77,3.56
1.04,Good,D,SI1,63.7,58,5708,6.43,6.39,4.08
0.41,Very Good,H,VVS1,61.7,58,991,4.74,4.79,2.94
1.65,Ideal,H,VVS2,62.1,56,12225,7.68,7.65,4.76
1.71,Premium,I,VS1,60.6,57,11246,7.82,7.73,4.71
0.75,Very Good,F,SI2,59.8,56,2840,5.85,5.92,3.52
0.35,Ideal,D,SI1,62.7,56,827,4.51,4.49,2.82
0.23,Very Good,E,VVS1,61.4,59,530,3.93,3.99,2.43
0.81,Ideal,I,VS2,62.4,54.8,2444,5.98,6.01,3.75
0.37,Very Good,E,VS2,59.5,59,811,4.64,4.71,2.78
0.54,Ideal,F,VS2,61.4,57,1662,5.2,5.25,3.21
0.55,Ideal,E,VS1,61.7,55,1975,5.27,5.29,3.26
0.81,Ideal,E,SI2,62.1,57,3050,5.97,5.91,3.69
0.59,Good,D,SI1,63.8,57,1431,5.31,5.26,3.37
1.51,Good,G,VS2,64.2,54,11746,7.27,7.18,4.64
0.3,Fair,D,IF,60.5,57,1208,4.47,4.35,2.67
0.8,Very Good,I,VS2,62,54.2,2591,5.94,5.99,3.7
1.05,Ideal,H,VS2,61.4,55,5993,6.53,6.57,4.02
0.41,Premium,E,SI1,61.4,56,969,4.81,4.77,2.94
1.13,Ideal,F,SI2,61.8,56,4984,6.69,6.73,4.15
0.36,Premium,G,SI1,62,59,689,4.56,4.53,2.82
1.06,Very Good,G,I1,60.7,63,2080,6.59,6.56,3.99
1.04,Very Good,F,VS1,61.6,60,8090,6.49,6.54,4.01
0.4,Very Good,D,VS1,63.3,57,967,4.66,4.72,2.97
0.7,Good,G,SI1,64,55,2016,5.62,5.59,3.59
0.41,Premium,F,VS1,62.7,58,1076,4.77,4.74,2.98
0.47,Ideal,E,VVS2,62,55,1883,4.97,5,3.09
0.42,Good,D,SI2,63.2,57,653,4.75,4.77,3.01
1.02,Premium,F,VS2,62.4,59,6773,6.45,6.4,4.01
1.22,Fair,F,SI2,65,56,4705,6.71,6.8,4.39
0.38,Ideal,G,SI1,61.6,56,969,4.68,4.63,2.86
2,Very Good,F,SI1,63.3,56,15851,8,7.93,5.04
1.12,Good,J,SI1,63.7,61,3880,6.5,6.54,4.15
0.4,Premium,F,VS1,62.6,58,982,4.68,4.72,2.94
0.8,Very Good,E,VVS2,62.8,57,4893,5.93,5.95,3.73
0.52,Very Good,D,VS2,60.9,58,1555,5.22,5.16,3.16
1,Premium,H,SI2,61,61,3864,6.31,6.27,3.84
1.04,Ideal,F,SI2,62.1,57,4668,6.46,6.48,4.02
0.46,Very Good,E,VS1,62.9,52,1257,4.9,4.95,3.1
0.29,Very Good,H,SI2,60.7,60,404,4.33,4.37,2.64
0.92,Ideal,E,SI1,61.7,57,5014,6.24,6.27,3.86
1.27,Very Good,G,VS2,60.3,59,8549,6.97,7.09,4.24
1.31,Premium,E,SI1,62.4,58,8767,7.03,6.95,4.36
0.33,Premium,G,VS1,61.6,57,797,4.51,4.42,2.75
0.71,Premium,E,VS2,59,59,2711,5.78,5.88,3.44
1.07,Premium,D,SI1,60.2,55,6112,6.68,6.64,4.01
1.01,Ideal,J,SI2,61.6,55,3732,6.45,6.5,3.99
1,Ideal,I,SI2,58.8,55,3629,6.53,6.46,3.82
0.38,Ideal,G,VS2,61.5,54.4,768,4.65,4.7,2.88
0.38,Ideal,J,SI1,61.8,54,525,4.68,4.7,2.9
1.51,Very Good,E,VS2,60.1,58,14889,7.51,7.57,4.53
0.9,Good,E,SI2,65.8,60,3595,5.94,5.97,3.92
2.34,Premium,I,SI1,61.7,60,15818,8.59,8.53,5.28
0.3,Ideal,H,VVS1,62.2,56,665,4.28,4.3,2.67
1.62,Premium,F,VS1,61.3,57,16112,7.6,7.55,4.64
0.38,Good,E,VS2,63.2,57,693,4.59,4.62,2.91
0.54,Ideal,G,VS2,61.7,56,1605,5.21,5.24,3.23
1.07,Premium,E,VS1,62,60,7909,6.58,6.49,4.05
0.42,Ideal,E,VS2,62.4,55,958,4.79,4.8,2.99
0.31,Ideal,D,VS1,60.5,57,766,4.4,4.43,2.67
0.34,Ideal,D,VS2,62.5,57,805,4.4,4.47,2.77
0.73,Premium,F,SI1,61.6,62,2346,5.76,5.71,3.53
1.02,Very Good,J,SI1,61.4,58,4137,6.47,6.5,3.98
0.31,Ideal,F,SI1,62.9,57,663,4.34,4.31,2.72
0.58,Ideal,D,VVS2,62.1,57,2617,5.32,5.4,3.32
0.32,Good,H,VS1,63.1,57,561,4.34,4.37,2.75
1.01,Ideal,E,SI1,62.1,54,5599,6.5,6.41,4.01
1.28,Premium,G,VS2,61.6,58,8874,7.02,6.98,4.31
0.76,Ideal,E,VS1,60.5,56,3649,5.94,5.99,3.61
1.21,Very Good,G,SI2,58.9,61,4887,6.91,6.98,4.09
1.08,Ideal,E,VVS2,62.5,57,10300,6.52,6.57,4.09
2.12,Premium,J,SI2,62.3,61,12140,8.21,8.16,5.1
0.76,Ideal,E,SI2,61.5,57,2680,5.83,5.87,3.6
0.31,Premium,I,VS2,62.3,57,558,4.35,4.32,2.7
1.03,Ideal,F,SI1,62.1,56,6183,6.5,6.46,4.03
1.3,Ideal,D,SI1,61.8,56,9242,6.93,6.96,4.29
0.76,Ideal,F,SI2,61.9,57,2403,5.87,5.9,3.64
1,Very Good,H,SI1,60,63,4469,6.37,6.34,3.81
1.07,Ideal,D,SI1,60.7,57,6587,6.61,6.64,4.02
0.56,Ideal,E,SI1,61.3,56,1405,5.28,5.32,3.25
0.34,Ideal,F,VS1,60.9,57,723,4.53,4.56,2.77
1.53,Very Good,H,SI1,63.1,56,7862,7.32,7.27,4.6
0.27,Ideal,D,VVS2,61.5,56,586,4.15,4.18,2.56
0.9,Very Good,E,SI1,62.6,61,4315,6.06,6.11,3.81
0.33,Ideal,G,VS1,62.4,56,666,4.43,4.45,2.77
0.7,Premium,H,SI2,61.7,58,1982,5.72,5.69,3.52
1.01,Very Good,I,SI1,63.1,57,4313,6.32,6.36,4
1.01,Premium,J,I1,60.7,59,2602,6.42,6.39,3.89
0.41,Premium,F,VVS2,62.4,58,1115,4.7,4.76,2.95
0.31,Ideal,F,VVS2,61.5,56,775,4.35,4.37,2.68
0.43,Very Good,I,VVS1,63,56,905,4.83,4.86,3.05
0.57,Very Good,D,VVS1,62.8,56,3126,5.27,5.31,3.32
2,Ideal,H,SI1,62.8,52,18440,8.05,8.1,5.06
1.01,Premium,G,VS2,59,61,5946,6.62,6.56,3.89
0.6,Ideal,I,SI2,61.8,55,1009,5.44,5.46,3.37
2.05,Premium,G,SI2,60.1,59,16357,8.2,8.3,4.96
0.9,Ideal,G,VS2,62,57,4561,6.19,6.22,3.85
0.74,Very Good,H,VS1,61.4,56,2956,5.81,5.84,3.57
1.12,Ideal,G,VS2,62.1,57,6322,6.63,6.6,4.11
0.37,Premium,D,VVS2,60.7,59,1038,4.66,4.63,2.82
0.36,Ideal,H,SI1,61.4,56,684,4.56,4.59,2.81
1.07,Ideal,H,SI1,60.9,57,5031,6.61,6.68,4.05
0.71,Ideal,J,SI1,61.4,56,1940,5.75,5.78,3.54
0.34,Ideal,F,SI1,63,54,727,4.5,4.48,2.83
1.05,Very Good,H,SI2,63,59,4158,6.44,6.48,4.07
0.31,Very Good,G,SI1,63.3,57,553,4.33,4.3,2.73
1.51,Ideal,J,VS1,61.9,56,8524,7.41,7.35,4.57
1.07,Ideal,G,VS2,61.4,57,7275,6.56,6.63,4.05
0.73,Ideal,F,VS2,62.5,55,2801,5.8,5.76,3.61
0.36,Ideal,G,SI1,61.4,55,571,4.61,4.64,2.84
1.02,Very Good,F,VS1,62.7,55,7539,6.37,6.43,4.01
1.51,Good,F,SI2,63.8,59,8245,7.22,7.18,4.59
0.33,Premium,H,VS2,62.4,58,521,4.39,4.42,2.75
1.27,Premium,F,VVS2,61.3,60,11905,6.99,6.9,4.26
0.9,Very Good,G,SI2,60.9,56,3581,6.18,6.24,3.78
0.43,Premium,D,SI1,60.1,58,830,4.89,4.93,2.95
0.78,Ideal,H,SI2,62.6,56,1909,5.88,5.81,3.66
0.31,Ideal,F,VVS1,62,55,828,4.34,4.37,2.7
0.51,Ideal,G,VS1,59,59,1632,5.25,5.28,3.11
1.5,Fair,E,VS1,65.4,57,15584,7.14,7.07,4.65
0.33,Ideal,E,VVS1,62.2,55,986,4.42,4.46,2.76
1,Ideal,G,VVS2,62.8,53.9,7520,6.37,6.42,4.02
1.3,Ideal,J,SI1,61.5,55,5728,7.03,7.06,4.33
1.71,Good,H,VS2,63.7,58,13068,7.57,7.54,4.81
1.31,Ideal,H,SI2,62.2,57,6602,7,6.96,4.34
0.9,Fair,H,VS2,64.6,55,3538,6.07,6,3.9
1.2,Ideal,I,VS1,61.5,59,6380,6.82,6.84,4.2
0.3,Very Good,E,VS2,62.4,56,658,4.25,4.28,2.66
1.28,Good,G,SI2,63.6,57,4679,6.78,6.73,4.29
1.01,Very Good,E,SI1,62.8,57,5499,6.37,6.41,4.01
1.23,Very Good,F,VS1,59.1,58,9694,7.06,7.09,4.18
0.32,Ideal,H,IF,62.2,54,814,4.37,4.41,2.73
0.3,Ideal,G,VVS2,62.6,53,665,4.31,4.35,2.71
1.28,Ideal,E,VS1,62.2,55,12465,6.94,6.99,4.33
1.02,Ideal,D,VVS2,61,56,11765,6.52,6.55,3.99
0.77,Very Good,E,SI2,60.4,58,3002,5.91,5.95,3.58
0.32,Ideal,I,VVS1,61.4,56,575,4.42,4.44,2.72
0.61,Ideal,E,VVS2,62.4,53.6,2907,5.42,5.45,3.39
0.48,Good,D,VS1,59.3,58,1743,5.09,5.13,3.03
0.77,Ideal,G,VS2,61.8,54,3300,5.91,5.94,3.66
0.83,Premium,J,SI1,59.3,59,2022,6.17,6.1,3.64
0.34,Ideal,E,VS1,61.8,57,1033,4.5,4.47,2.77
0.91,Very Good,F,SI2,61.2,59,3688,6.2,6.22,3.8
1.1,Very Good,G,VS2,61.9,57,6369,6.59,6.65,4.1
0.4,Ideal,D,SI1,60.6,57,690,4.75,4.82,2.9
0.4,Ideal,J,IF,62.5,56,758,4.7,4.74,2.95
1.01,Premium,F,VS2,62.2,60,6533,6.4,6.37,3.97
0.84,Ideal,E,SI1,61.7,53,4068,6.08,6.11,3.76
1.5,Ideal,H,VS2,62.8,57,11159,7.3,7.25,4.57
0.3,Ideal,I,VS1,62.2,53.9,486,4.29,4.33,2.68
0.36,Ideal,F,SI1,62,56,600,4.54,4.59,2.83
1.01,Very Good,G,VVS2,61.9,58,6257,6.38,6.48,3.98
1,Premium,F,SI2,59.4,62,4155,6.4,6.37,3.79
0.69,Very Good,H,SI1,62.5,57.6,1757,5.66,5.72,3.55
1.04,Ideal,F,VS2,62.1,57,6814,6.53,6.48,4.04
1.42,Ideal,H,SI1,62,56,8529,7.17,7.22,4.46
1.25,Ideal,I,SI2,62,57,5259,6.85,6.92,4.27
0.7,Very Good,G,VS2,62.7,57,2507,5.65,5.7,3.56
0.56,Premium,G,VS1,62.4,58,1819,5.22,5.3,3.28
0.3,Ideal,H,VVS2,61.5,56,605,4.33,4.35,2.67
0.9,Very Good,H,VS2,61.6,63,3810,6.14,6.1,3.77
0.34,Very Good,D,SI1,63.1,57,803,4.46,4.44,2.81
0.4,Ideal,G,IF,61.8,55,1229,4.76,4.79,2.95
0.3,Ideal,D,VVS2,61.4,55,1041,4.34,4.36,2.67
1.01,Good,F,SI2,61.5,62,4302,6.41,6.46,3.96
0.64,Premium,D,SI2,62.8,54,1751,5.52,5.5,3.46
0.42,Ideal,H,VVS1,62.4,55,1142,4.8,4.79,2.99
0.35,Ideal,G,IF,61.5,55,1001,4.53,4.57,2.8
0.35,Premium,F,VS1,60.7,58,767,4.54,4.58,2.77
1.53,Ideal,I,VS1,60.2,60,10171,7.51,7.48,4.51
1.1,Premium,H,SI2,62.6,57,4435,6.6,6.56,4.12
0.9,Ideal,I,SI1,60.8,57,3251,6.25,6.22,3.79
1,Premium,E,I1,60.9,61,3584,6.41,6.37,3.89
0.59,Ideal,I,SI2,62.8,57,1202,5.33,5.37,3.36
1.01,Ideal,H,SI1,62.2,58,4773,6.37,6.43,3.98
0.25,Ideal,H,IF,61.4,57,525,4.05,4.08,2.49
1.01,Good,F,SI2,61.5,61,3895,6.33,6.38,3.91
0.3,Very Good,I,VVS1,62.8,59,552,4.24,4.29,2.68
0.4,Very Good,H,VS1,61.3,59,818,4.79,4.74,2.92
1,Ideal,E,SI2,60.7,55,4077,6.39,6.33,3.86
1.64,Premium,H,SI2,61.9,58,9224,7.58,7.54,4.68
0.3,Premium,G,VS1,62.9,60,776,4.22,4.18,2.64
0.54,Ideal,E,SI2,60.7,56,1340,5.3,5.25,3.2
0.91,Premium,E,SI2,61.6,60,3743,6.14,6.1,3.77
0.55,Good,E,VS2,60.3,61,1715,5.31,5.37,3.22
0.53,Ideal,H,SI1,61.1,55,1245,5.24,5.28,3.21
0.92,Premium,H,SI1,62.2,58,3675,6.19,6.23,3.86
1.03,Very Good,F,SI1,62.5,59,4282,6.41,6.45,4.02
0.36,Ideal,E,VS2,61.5,56.2,801,4.56,4.6,2.82
0.5,Premium,F,VS2,62.2,59,1436,5.06,5.1,3.16
0.51,Ideal,F,VS2,62.8,57,1619,5.1,5.06,3.19
0.24,Ideal,E,VVS2,61.4,57,678,4,4.04,2.47
0.32,Ideal,F,IF,62.2,54,943,4.4,4.44,2.75
0.4,Premium,F,SI1,62.5,59,945,4.71,4.67,2.93
1,Premium,H,VS2,60.7,60,4930,6.55,6.49,3.96
1.51,Very Good,F,SI1,62,57,9150,7.3,7.38,4.55
1.21,Ideal,G,SI2,62,56,6017,6.83,6.81,4.23
0.71,Ideal,F,VS2,62.2,55,3405,5.72,5.76,3.57
0.37,Premium,E,VS2,61,59,692,4.6,4.65,2.82
0.43,Ideal,G,VVS1,61.4,55,1264,4.91,4.86,3
1.01,Very Good,F,VS2,63.1,60,6533,6.39,6.36,4.02
0.72,Premium,F,SI1,60.1,59,2492,5.83,5.81,3.5
1.51,Very Good,J,SI2,61.9,59,6546,7.26,7.31,4.51
0.71,Ideal,E,SI1,62,56,2329,5.77,5.72,3.56
0.7,Ideal,F,VVS1,62.2,57,4458,5.7,5.74,3.56
0.28,Very Good,F,VVS2,59.7,59,642,4.26,4.28,2.55
0.56,Ideal,G,VS2,61.4,56,1658,5.33,5.35,3.28
1.2,Very Good,G,VVS1,62.8,56,9609,6.73,6.75,4.23
0.9,Very Good,H,SI2,63.4,60,3105,6.08,6.03,3.84
0.41,Ideal,E,VVS2,62,56,1187,4.72,4.76,2.94
0.3,Ideal,G,VS1,61.8,56,624,4.31,4.33,2.67
1.23,Premium,J,VS1,62.7,58,5412,6.79,6.82,4.27
0.39,Ideal,D,VS1,62,57,1170,4.71,4.67,2.91
0.35,Very Good,E,VS1,59.9,59.9,885,4.54,4.59,2.73
0.72,Good,F,SI1,63.4,58,2647,5.66,5.69,3.6
0.4,Premium,H,SI1,62.6,58,855,4.72,4.68,2.94
1.01,Fair,H,VVS2,65,55,4355,6.31,6.27,4.09
1.01,Very Good,J,SI1,61.3,57,4153,6.45,6.5,3.97
1.21,Ideal,J,VS2,62.2,57,4879,6.78,6.82,4.23
0.37,Premium,D,SI1,60.4,59,681,4.62,4.68,2.81
0.39,Ideal,G,IF,62.1,53.7,1189,4.67,4.71,2.91
1.01,Very Good,F,VVS2,61.1,58,9065,6.43,6.47,3.94
0.3,Good,G,VS1,63.3,56,565,4.28,4.31,2.72
1.53,Premium,G,VS2,59.4,59,13077,7.55,7.51,4.47
1.51,Very Good,I,SI2,63.2,58,6914,7.31,7.27,4.61
0.9,Ideal,E,VS2,62.7,56,4770,6.14,6.18,3.86
1.76,Ideal,I,SI2,61.2,55,9540,7.76,7.79,4.76
1.07,Ideal,I,VS1,62,57,5207,6.5,6.56,4.05
0.49,Premium,F,VS2,59.2,57,1261,5.21,5.16,3.07
0.61,Very Good,I,VVS2,62,54.4,1773,5.47,5.51,3.4
1.21,Premium,J,SI2,60.8,58,3984,6.93,6.88,4.19
1.02,Premium,H,I1,62.5,60,3199,6.41,6.39,4
0.92,Ideal,H,VS1,60.9,57,4328,6.33,6.29,3.84
0.7,Very Good,E,SI2,63.2,56,2298,5.6,5.64,3.55
0.41,Ideal,H,VS1,61.8,56,1061,4.81,4.77,2.96
1,Premium,F,VVS2,60.6,54,8924,6.56,6.52,3.96
0.34,Ideal,G,IF,61.9,54,1084,4.49,4.46,2.77
1.2,Premium,G,VVS2,61.2,58,10053,6.88,6.84,4.2
0.33,Ideal,G,VS1,62.9,57,854,4.43,4.38,2.77
1.56,Very Good,I,VS2,59.7,60,9231,7.53,7.58,4.51
0.4,Premium,D,SI1,61.7,58,990,4.74,4.7,2.91
0.25,Very Good,E,VVS1,62.6,57,548,3.98,4.01,2.5
2.29,Premium,I,SI1,61.8,59,18797,8.52,8.45,5.24
1.1,Very Good,G,VVS1,61.4,60,9257,6.59,6.67,4.07
0.7,Ideal,D,SI1,61.6,57,3471,5.69,5.74,3.52
0.92,Ideal,D,SI2,61.9,56,2840,6.27,6.2,3.86
1.13,Premium,H,SI1,61.2,59,4689,6.68,6.65,4.08
1.19,Premium,E,I1,60.2,61,3572,6.91,6.87,4.15
2.22,Fair,H,I1,70.1,55,6564,7.77,7.74,5.44
0.72,Very Good,E,SI1,62.9,54,2567,5.72,5.76,3.61
1.71,Ideal,I,VS2,61.9,54,12342,7.65,7.75,4.77
1.63,Premium,F,SI1,59.7,62,12394,7.73,7.65,4.59
0.54,Ideal,E,SI2,60.4,57,1266,5.27,5.3,3.19
1.09,Premium,D,SI1,61.6,58,5799,6.61,6.57,4.06
1.71,Ideal,H,VS2,62.4,58,13190,7.64,7.68,4.78
0.54,Good,E,SI2,63.8,54,1250,5.18,5.17,3.3
0.57,Very Good,E,SI2,58.8,57.3,1384,5.42,5.46,3.21
0.26,Good,E,VVS2,63.1,59,599,4.04,4.08,2.56
1.19,Ideal,G,VS1,61.9,55,8034,6.81,6.87,4.22
0.41,Premium,G,VS2,59.7,59,1061,4.84,4.81,2.88
1.58,Ideal,H,VS2,62.7,56,11365,7.44,7.39,4.65
1,Premium,D,VS1,62.7,60,8020,6.36,6.31,3.97
0.57,Premium,D,VS2,61.7,60,2047,5.32,5.28,3.27
1.18,Fair,F,SI2,55.9,64,4903,7.15,7.01,3.95
0.31,Very Good,E,VS2,62.6,56,680,4.3,4.33,2.7
1.06,Very Good,D,VS2,62.8,55,7345,6.53,6.56,4.11
0.7,Very Good,E,VS1,63.4,56,3107,5.6,5.63,3.56
0.9,Very Good,E,SI1,61.6,57,4463,6.19,6.25,3.83
0.31,Ideal,G,IF,61.8,54,891,4.36,4.38,2.7
0.3,Very Good,I,SI1,62.2,57,394,4.25,4.27,2.65
0.52,Very Good,E,SI2,62.6,58,1190,5.11,5.14,3.21
0.78,Ideal,G,VS2,62.6,57,3325,5.87,5.91,3.69
0.43,Ideal,J,VS1,61.7,58,703,4.8,4.84,2.98
0.63,Ideal,I,SI1,62,57,1372,5.47,5.49,3.4
1.36,Ideal,F,VVS2,61.6,56,12494,7.08,7.17,4.39
1.52,Premium,H,SI1,62.5,58,10330,7.34,7.28,4.57
0.5,Fair,G,VVS2,64.9,58,1712,5,4.95,3.23
0.31,Ideal,J,VS2,62.2,55,396,4.32,4.36,2.7
0.74,Good,F,SI2,62.6,65,2685,5.66,5.69,3.55
1.08,Premium,H,SI1,62.6,58,5078,6.53,6.56,4.1
0.91,Good,F,SI2,63.9,56,3058,6.11,6.06,3.89
1.2,Ideal,J,VS2,61.8,55,5318,6.84,6.86,4.23
0.7,Ideal,F,VS1,61.2,54,2940,5.92,5.64,3.54
0.32,Fair,F,VS2,59.6,60,1715,4.42,4.34,2.61
0.23,Ideal,F,VVS2,61.6,54,650,3.97,3.99,2.45
0.34,Premium,F,VS1,60,59,725,4.59,4.55,2.74
2.04,Very Good,I,VS1,61.8,60,18127,8.11,8.21,5.04
0.41,Ideal,E,VVS1,61.1,56,1608,4.8,4.82,2.94
3.01,Good,I,SI2,63.9,60,18242,9.06,9.01,5.77
2.04,Ideal,H,SI2,62,56,16319,8.18,8.23,5.09
0.32,Premium,E,SI1,62.8,57,720,4.39,4.34,2.74
1,Ideal,I,SI2,61.7,56,2873,6.45,6.41,3.97
0.32,Very Good,F,VVS2,63.8,55,701,4.33,4.39,2.78
0.76,Premium,E,VS2,60.1,59,3192,6.01,5.97,3.6
0.24,Very Good,H,VVS1,62.3,56,449,3.99,4.02,2.49
0.73,Ideal,E,VS1,62.3,56,3311,5.8,5.75,3.6
1.02,Ideal,H,VS2,62,57,5426,6.43,6.4,3.98
0.43,Premium,F,SI1,62.6,58,792,4.77,4.81,3
1.58,Premium,G,VS1,62.4,60,14451,7.46,7.38,4.63
2.04,Very Good,H,SI1,63,58,17952,8.03,8.1,5.08
0.36,Premium,D,VS2,61,58,852,4.59,4.62,2.81
0.45,Ideal,G,IF,61,57,1377,4.96,5,3.04
1.09,Ideal,J,VS2,62.5,55,3615,6.64,6.58,4.13
0.5,Very Good,F,VS2,61.4,59,1615,5.1,5.12,3.14
1.08,Ideal,G,VS2,62.3,57,7295,6.53,6.57,4.08
1.2,Very Good,H,VVS1,63.3,56,6672,6.75,6.7,4.26
0.93,Fair,I,VS2,64.7,58,3258,6.09,6.06,3.93
1.05,Very Good,J,SI2,63.2,56,2789,6.49,6.45,4.09
0.4,Ideal,E,SI1,60.5,57,945,4.81,4.77,2.9
2.01,Good,I,SI2,59.1,59,12964,8.09,8.14,4.8
0.53,Very Good,G,SI1,61.2,55,1237,5.21,5.34,3.23
0.87,Very Good,H,SI1,62.2,57,3180,6.05,6.11,3.78
1.24,Very Good,F,VVS1,62.7,61,11716,6.75,6.84,4.26
0.31,Premium,D,SI1,62,58,732,4.35,4.3,2.68
0.71,Premium,H,SI2,62.7,57,2231,5.71,5.64,3.56
0.23,Very Good,E,VVS2,61.2,60,505,3.97,4,2.44
0.41,Good,E,SI2,63.4,58,638,4.71,4.75,3
0.56,Ideal,I,VVS1,62,57,1698,5.33,5.29,3.29
1.02,Premium,I,VS2,59.5,59,4662,6.54,6.5,3.88
0.33,Ideal,G,VVS1,62.3,55,868,4.43,4.46,2.77
0.7,Fair,D,SI2,58.1,60,2358,5.79,5.82,3.37
1.73,Fair,H,SI2,65.9,58,6007,7.52,7.45,4.93
0.4,Premium,G,VS1,60.7,58,877,4.78,4.81,2.91
0.52,Premium,G,VS1,59.1,60,1622,5.24,5.19,3.08
1.01,Very Good,E,VVS2,63.4,56,9642,6.32,6.37,4.02
2.22,Very Good,J,SI2,61.2,63,10662,8.33,8.23,5.07
0.34,Very Good,F,SI1,63,54,566,4.48,4.5,2.83
0.63,Ideal,F,IF,60.9,57,3749,5.53,5.57,3.38
1.2,Premium,H,SI2,62.3,59,5846,6.82,6.75,4.23
0.33,Premium,D,SI1,60.3,58,780,4.49,4.47,2.7
0.9,Very Good,E,SI1,61.5,62,4239,6.15,6.2,3.8
0.41,Very Good,H,VS1,62.8,59,827,4.73,4.64,2.94
1.44,Premium,I,I1,62.7,55,4387,7.21,7.18,4.51
1.15,Very Good,D,SI2,63.5,58,4939,6.73,6.69,4.26
0.3,Premium,H,VVS1,62.5,59,878,4.29,4.26,2.67
0.39,Very Good,F,IF,59.9,59,1183,4.78,4.84,2.88
1.63,Ideal,I,VS2,61.8,56,11963,7.56,7.59,4.68
0.53,Ideal,G,VS1,62.1,57,1813,5.18,5.16,3.21
1.51,Ideal,G,VS2,60.8,54,12100,7.45,7.43,4.52
1.54,Very Good,G,SI1,61.3,59,10036,7.38,7.41,4.53
1.02,Premium,G,VS2,62.7,58,5407,6.44,6.36,4.01
1.22,Very Good,J,SI2,63.5,58,3443,6.8,6.75,4.3
