ViolentCrimesPerPop,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumKidsBornNeverMar,PctKidsBornNeverMar,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,OwnOccQrange,RentLowQ,RentMedian,RentHighQ,RentQrange,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LandArea,PopDens,PctUsePubTrans,LemasPctOfficDrugUn
208.02,14870,2.67,1.32,97.73,0.75,0.52,13.36,23.28,11.77,12.94,14986,100,36979,75.94,0.58,55.4,32.67,3.92,23,41315,15576,15677,10055,21518,6935,10795,796,5.37,5.23,17.19,20.49,5.36,59.3,24.08,25.27,11.74,29.72,6.38,24.72,9.01,7.76,3.04,82.83,80.82,92.24,81.55,62.26,63.52,202,1.62,474,0,2.95,8.23,9.92,0,0.09,0.26,0.32,94.54,0.58,3.39,2.64,2.64,2.84,2.01,82.39,0.81,29.15,3,131,97.7,76.8,0.76,38.93,1965,0.89,0.19,65600,84100,104900,39300,232,369,434,202,447,25.5,18.4,11.5,0,0,3.16,73.68,64.07,91.01,96.12,14,1063.3,0.78,0
139.73,11157,2.39,0.29,98.87,0.62,0.61,10.72,22.81,11,17.5,11157,100,33410,71.56,0.63,61.47,35.91,3.49,21.02,40287,16211,16319,11116,18428,10109,12524,470,4.23,10.87,23.81,18.82,4.85,61.06,30.08,21.52,17.45,24.38,7.41,23.53,8.99,8.25,2.87,81.78,81.64,89.56,90.71,59.8,72.11,103,1.24,218,4.13,37.16,40.83,40.83,0.08,0.73,0.8,0.8,94.44,0.31,1.56,1.09,2.38,2.6,1.89,75.28,0.53,37.93,3,196,95.98,68.85,0,27.55,1954,0.15,0.45,81300,101700,131800,50500,328,412,516,188,481,25.3,21.3,11.9,0,0,1.95,84.13,62.88,87.42,93.22,3,3726.5,0.9,0
366.83,24414,2.72,0.58,97.78,1.13,1.42,20.54,33.98,21.61,10.63,0,0,31602,78.05,0.84,52.07,24.69,4.69,14.03,41824,14987,14874,8483,21267,29866,9939,1845,8.63,4.83,14.82,27.88,3.75,60.99,16.32,36.42,9.17,34.24,8,36.67,11.42,9.84,3.01,76.66,77.18,85.05,77.89,61.56,71.67,219,1.35,724,16.99,19.89,25.83,32.32,0.5,0.59,0.77,0.96,95.91,0.23,2.92,1.96,2.38,2.72,1.95,63.72,1.29,49.98,3,315,96.61,55.76,3.49,34.6,1963,2.06,0.09,55100,71700,96500,41400,277,358,424,147,431,25.7,17.5,12.1,1,0,2.97,58.25,43.68,70.37,81.02,10.5,2321.6,1.34,0
239.75,21265,3.67,4.63,88.93,5.84,1.19,48.66,69.67,61.34,4.91,0,0,14350,81.38,1.22,43.93,13.46,5.54,11.39,33193,7915,8150,5903,4535,6172,4217,6036,44.66,3.9,9.9,57.15,8.54,43.09,5.29,53.97,6.93,39.68,2.87,75.38,5.26,4.1,2.85,72.03,70.4,82.17,79.02,59.23,67.79,157,2.64,1778,56.92,69.97,77.28,79.81,4.76,5.85,6.46,6.67,89.38,1.16,3.07,2.11,2.3,2.46,2.22,36.39,3.38,55.71,2,305,95,34.06,0.98,34.75,1959,6.7,0.3,51800,68500,91700,39900,250,338,440,190,383,35.1,18.2,11.2,109,0,8.36,61.33,20.02,31.37,79.51,7,3029,0.86,0
190.84,12220,4.32,0.06,98.01,0.86,2.06,21.23,28.04,12.06,3.71,12220,100,43804,90.99,2.87,42.37,13.46,3.16,11.56,45205,10626,10712,0,13712,10702,6068,392,3.21,1.7,9.1,22.85,3.21,70.81,14.63,22.76,11.33,29.15,3.1,26.33,5.09,4.1,4.5,93.07,91.5,97.66,94.24,49.8,62.54,45,0.44,146,0,0,0,4.79,0,0,0,0.06,96.76,0.84,31.58,29.55,4.32,4.38,3.72,92.3,4.84,12.48,4,56,98.06,91.06,7.14,60.71,1979,0.6,0.42,78000,93900,118500,40500,257,367,544,287,512,21.7,23.3,12.8,0,0,1.19,75.24,51.42,88.33,92.45,20.9,585.8,1.27,0
669.13,10742,2.8,18.26,73.47,2.73,11.34,12.7,27.85,12.91,11.8,10742,100,40327,81.52,0.96,42.28,29.25,5.53,16.74,45092,15452,16997,10918,3755,20640,8721,869,8.11,10.61,26.45,21.7,6.58,65.42,12.23,25.73,15.17,28.36,8.77,34.99,12.77,10.84,3.29,71.64,64.87,92.06,70.17,66.98,66.4,672,8.37,787,24.9,32.53,49.81,60.99,1.82,2.38,3.65,4.47,84.39,3.9,8.47,6.19,2.78,2.85,2.68,60.74,5.91,45.58,3,215,94.7,59.27,3.26,39.07,1956,4.4,0.59,110600,137600,166700,56100,420,589,712,292,663,29.4,24.7,14.7,0,0,7.33,61.96,57.45,79.74,86.13,2.1,5191.4,5.05,0
149.6,19564,2.49,3.91,90.9,3.35,3.99,11.41,25.94,11.05,8.67,19564,100,45303,86.57,1.02,58.19,17.18,1.48,19.69,52913,20032,20343,17082,25788,16632,15190,809,4.18,1.93,8.47,35.22,3.59,70.1,27.24,21.1,6.18,42.35,8.46,24.7,11.14,9.82,2.95,84.17,81.74,95.99,83.15,55.75,67.8,90,0.68,1011,8.8,12.46,18.79,28.29,0.45,0.64,0.97,1.46,91.51,0.78,2.65,1.89,2.47,2.72,2.03,69.7,1.73,34.79,3,514,93.86,63.13,0,18.09,1978,1.72,0.08,69000,85000,106700,37700,344,412,536,192,483,19.9,17.9,11.6,0,0,5.17,50.07,48.61,71.51,82.27,11.8,1662.5,0.05,0
161.4,14116,2.16,1.54,96.24,1.62,1.64,9.83,23.8,10.06,15,14116,100,34417,76.85,0.93,63.93,28.28,2.39,13.13,49429,22615,22917,9592,10710,19128,13255,875,6.31,3.24,8.19,53.98,2.78,66.26,11.26,43.3,3.81,53.79,7.71,32.53,12.53,10.48,2.92,79.17,81.55,93.27,79.62,62.68,72.12,103,1.1,1003,23.23,25.12,28.51,34.4,1.65,1.79,2.03,2.44,89.56,1.34,2.95,1.56,2.12,2.61,1.69,58.06,0.54,57.04,2,161,97.6,47.19,0,28.57,1939,0.24,0.21,88200,113000,154300,66100,384,450,590,206,495,25.2,20.5,13.2,0,0,7.11,62.25,47.96,79.53,88.71,1.7,8505.7,6.03,0
1230.71,29281,3.2,4.63,57.62,1.62,53.82,16.89,29.65,14.65,10.22,0,0,21401,71.37,1.68,24.27,27.14,21.4,14.84,23284,8883,11139,7055,7625,10428,5648,7762,26.93,28.35,47.5,8.91,17,49.98,16.24,20.66,19.29,15.08,9.53,31.84,15.32,12.56,3.59,63.64,58.13,68.02,66.49,52.1,59.3,1426,5.66,6391,14,28.7,40.9,53.56,3.06,6.26,8.93,11.69,56.68,15.56,14.88,11.42,3.15,2.97,3.34,47.63,18.9,55.72,2,371,96.11,50.63,7.28,25.34,1970,6.31,1.27,53200,69400,92900,39700,257,327,399,142,412,29.2,20.8,12.3,35,3,21.81,56.22,47.75,83.09,93.07,10.7,2741.7,0,0
348.5,23936,2.34,3.11,69.82,21.25,13.42,11.69,27.02,11.88,10.61,23936,100,43043,83.39,0.6,51.49,17.58,3.39,10.13,55808,26106,27886,29668,16382,22825,16887,1184,5,3.88,8.37,48.96,2.55,68.65,9.65,36.46,3.28,51.51,9.55,36.33,14.63,12.3,3.05,74.48,74.91,92.86,72.79,51.01,65.11,196,1.4,5609,12.93,20,30.36,39.08,3.03,4.69,7.11,9.16,68.01,4.34,5.1,2.94,2.31,2.79,1.94,53.44,5.75,64.46,2,487,95.46,44.4,2.05,23.61,1951,0.38,0.09,278900,383600,500001,221101,538,643,743,205,696,25.9,23.5,10.9,0,0,23.43,44.91,48.73,82.64,87.33,3.6,6731.2,1.71,0
280.93,10621,2.51,13.64,83.98,1.86,1.07,12.67,25.89,12,11.19,10621,100,38128,80.93,0.4,47.66,24.6,3.6,17.85,43190,17310,17301,17696,0,18331,9541,416,4.01,6.65,17.83,23.2,3.59,67.33,22.19,19.55,10.8,32.63,8.88,26.73,12.11,10.63,2.99,76.31,75.47,84.7,79.59,70.39,74.4,94,1.1,279,15.41,15.41,23.3,30.11,0.4,0.4,0.61,0.79,94.81,1.07,3.05,2.1,2.46,2.69,2.11,66.25,1.2,37.49,3,190,95.71,60.68,0.53,12.63,1970,0.71,0.18,62400,73300,91400,29000,385,473,592,207,557,23.9,16.6,11.5,0,0,2.63,59.38,50.89,77.22,86.29,5.1,2081.4,1.17,0
65.71,18482,2.74,0.39,98.79,0.51,0.59,16.87,32.59,16.91,4.77,0,0,36582,91,1.15,51.78,12.07,2.49,8.72,42733,14557,14602,5596,0,10112,9238,1032,5.63,1.84,6.14,29.1,2.07,80.9,10.67,26.39,8.89,31.51,6.87,27.53,9.84,8.41,3.15,84.14,85.22,89.98,85.59,75.68,79.76,100,0.89,113,6.19,15.93,21.24,30.09,0.04,0.1,0.13,0.18,97.37,0.12,2.86,2.09,2.7,2.99,2.17,71.85,1.85,43.35,3,227,96.75,64.98,0.44,14.1,1973,0.87,0,61500,70200,85200,23700,302,362,412,110,430,22.8,19.2,12.4,0,0,0.61,76.88,42.6,71.77,91.76,13.6,1356.3,0.24,0
3239.2,87425,2.67,43.76,36.18,11.83,14.52,13.22,26.57,12.67,10.49,87425,100,32165,76.1,0.48,33.3,23.99,15.69,17.29,36657,14630,20133,11156,11167,13797,10696,13909,16.1,9.43,23.31,22.15,9.43,58.46,11.16,26.97,12.34,27.63,13.3,36.25,18.5,16.07,3.22,54.71,49.56,64.48,57.97,60.93,67.87,5014,7.61,13613,14.69,25.29,35.8,49.9,2.29,3.94,5.57,7.77,77.6,5,8.56,5.77,2.63,2.68,2.58,55.41,9.88,60.13,2,1783,94.84,54.47,9.87,26.02,1957,3.37,0.66,101200,144300,194000,92800,371,506,645,274,566,29.6,24.3,12.1,186,130,15.57,50.88,51.11,74.41,91.6,30.8,2838.8,13.14,16.2
123.17,14369,2.47,1.22,97.54,0.9,0.57,11.45,22.27,10.81,15.95,11935,83.06,32124,75.35,0.17,58.06,31.84,2.66,21.17,38492,15169,15328,10924,0,7002,7363,560,4.02,10.58,24.42,14.7,3.26,62.31,28.21,20.11,18.02,24.69,7.07,22.46,8.11,7.62,2.84,86,84.2,92.88,87.27,61.98,75.71,55,0.5,333,7.81,7.81,7.81,12.01,0.18,0.18,0.18,0.28,95.39,0.44,1.76,1.27,2.41,2.56,1.92,80.7,0.45,39.42,3,215,96.43,75.86,0.47,22.33,1966,0.88,0.2,65900,82700,99300,33400,316,441,513,197,518,23.9,20.2,11.9,0,0,2.32,84.48,60.62,89.92,93.82,20.8,691.2,0.85,0
241.31,10380,2.4,23.65,75.76,0.23,0.38,12.99,24.33,12.35,18.09,10380,100,20134,69.4,0.77,26.86,37.84,11.17,19.39,26730,10595,11911,6542,11547,15000,11117,2169,20.96,15.03,34.2,13.58,7.43,53.23,21.97,22.56,22.68,20.48,10.66,24.24,13.25,12.08,2.97,65.54,57.86,74.84,64.16,60.91,69.21,579,6.18,64,56.25,56.25,67.19,67.19,0.35,0.35,0.41,0.41,98.11,0.51,4.35,2.98,2.4,2.38,2.42,65.35,2.27,44.32,3,383,91.87,65.74,2.35,45.69,1954,8.74,0.47,32000,42600,64000,32000,99,172,233,134,264,27.7,17.4,13.1,8,0,0.62,76.94,63.41,87.43,94.41,6.8,1526.5,0.17,0
226.63,28700,2.6,1.6,96.57,1.47,1.1,11.17,27.41,12.76,14.42,28700,100,42805,79.47,0.39,47.7,30.23,5.41,17.23,50394,18193,18276,17342,21482,12639,22594,1126,4.01,4.49,13.89,27.01,4.85,65.42,14.02,27.17,8.5,32.78,5.97,36.05,9.06,7.64,3.14,79.53,79.76,92.05,77.12,65.16,72.81,263,1.18,2637,11.38,16.27,23.93,27.76,1.05,1.49,2.2,2.55,89.98,0.6,5.08,3.46,2.55,2.89,2.09,64.62,1.47,47.35,3,566,95.11,56.96,1.41,34.45,1956,0.69,0.28,155100,179000,215500,60400,463,669,824,361,736,24.4,20.8,12.5,0,0,9.19,77.3,63.45,82.23,93.53,10.9,2643.5,9.62,0
463.84,14698,2.68,0.33,96.88,1.2,2.16,14.7,27.81,13.51,10,14698,100,28687,80.6,0.6,37.09,23.22,4.6,15.65,31872,12106,12201,0,16715,5788,9477,1323,9.25,6.13,19.12,12.76,3.41,65.91,20.03,21.5,19.12,19.9,11.67,28.15,16.02,13.96,3.12,72.8,71.11,82.08,70.61,56.84,66.62,168,1.52,359,12.81,12.81,23.12,25.35,0.31,0.31,0.56,0.62,95.1,0.54,4.86,3.41,2.62,2.79,2.39,59.84,3.81,45.36,3,196,96.55,56.11,2.04,24.49,1968,2.66,0.18,48900,61200,73500,24600,294,368,442,148,438,24.7,21.1,13.8,0,0,2.44,54.65,45.1,75.46,86.1,4.9,3024.3,2.52,4.49
1032.91,13087,2.62,24.9,70.94,2.83,2.45,13.56,26.55,12.2,9.37,0,0,30043,78.91,0.56,35.95,22.4,8.4,25.43,33044,13041,14103,10277,4242,12661,11044,1390,10.66,7.93,25.29,12.56,5.96,65.23,14.57,19.06,16.71,22.03,11.73,29.33,16.58,14.28,3.07,64.15,60.79,69.01,67.45,70.33,74.09,603,5.65,656,2.9,3.66,10.67,15.4,0.15,0.18,0.53,0.77,92.42,0.62,4.29,3.1,2.61,2.78,2.43,55.7,3.3,46.78,3,213,95.91,52.45,3.76,25.35,1964,7.84,0.79,67400,84100,102800,35400,276,359,401,125,440,26.2,20.3,12.1,0,0,5.01,50.94,51.62,79.5,84.59,5.5,2389.5,0.37,0
288.4,81805,2.51,1.58,97.18,0.91,0.67,14.3,25.78,14.07,19.66,81805,100,21060,65.3,0.16,42.5,41.89,9.79,20.07,28431,11108,11214,5116,7741,10775,4875,11907,15.22,11.05,29.59,13.59,6.55,51.58,19.77,26.23,19.89,21.09,8.61,35.01,10.41,9.61,3.08,70.47,68.06,76.85,74.45,54.78,63.29,1467,2.25,2090,10.77,15.5,23.3,28.23,0.28,0.4,0.6,0.72,93.41,0.57,5.18,3.37,2.37,2.61,2.09,59.12,1.18,44.5,3,2720,92.31,53.67,2.68,47.65,1939,2.71,0.43,40500,57100,78000,37500,176,252,329,153,320,26.1,18.7,14.3,38,1,2.55,85.83,65.97,89.72,93.83,26.1,3131.4,3.02,5.71
536.69,37960,2.34,3.83,89.2,4.39,3.85,13.11,33.75,16.02,6.05,37960,100,32341,87.49,0.13,39.36,14.08,5.55,12.51,37801,15993,16329,12164,11402,14625,14482,3297,8.76,3.53,13.58,21.01,4.3,74.25,29.86,14.64,14.71,25.89,15.08,34.57,18.93,17,2.95,65.97,64.79,76.35,70.95,57.86,69.44,700,2.92,1870,11.28,16.15,23.96,35.83,0.56,0.8,1.18,1.77,93.57,1.02,3.71,2.17,2.33,2.56,2.19,39.68,4.65,67.88,2,1238,92.92,36.05,0.81,5.98,1978,3.17,0.38,84200,107100,135300,51100,382,458,554,172,519,23.4,20,11.8,4,71,4.93,44.78,31.51,67.4,76.63,19.6,1936.3,4.68,0
187.87,24727,2.7,3.91,93.76,1.11,5.69,12.43,22.53,10.69,15.34,24727,100,55476,77.1,0.7,60.91,33.78,3.93,18.92,68553,25929,26535,13678,40598,18528,11464,814,3.32,5.43,12.32,43.95,3.63,62.03,9.15,32.82,5.47,45.52,4.82,28.97,7.72,6.4,3.27,85.93,85.32,93.82,85.87,51.25,63.61,345,1.76,1718,4.54,9.72,15.13,22.76,0.32,0.68,1.05,1.58,88.67,1.29,6.48,4.64,2.67,2.99,1.98,76.46,1.96,38.9,3,330,96.53,68.27,0.91,34.85,1942,0.41,0.15,221600,278900,362800,141200,396,565,717,321,591,24.6,22.2,15,11,1,6.95,83.01,73.38,91.42,97.47,3.4,7276.1,21.8,0
1629.43,182044,2.51,40.43,58.37,0.64,0.74,15.22,29.63,15.68,12.01,182044,100,19779,69.08,0.34,27.28,28.83,15.5,19.55,24819,9946,11312,8015,10592,9861,9876,46480,26.53,10.74,31.66,12.29,10.39,51.62,18.62,25.98,17.69,21.74,15.52,38.43,19.24,17.53,3.1,49.22,43.22,51.14,48.38,49.49,58.68,15663,10.87,2606,12.24,18,29.36,35.99,0.18,0.26,0.42,0.52,96.11,0.37,6.17,3.98,2.41,2.47,2.35,52.22,2.96,54.84,2,7700,90.42,50.98,14.44,48.9,1946,8.83,0.55,31800,43200,56200,24400,172,253,321,149,329,29.3,17.8,13.7,406,5,1.43,67.44,51.74,85.18,91.36,57,3194.8,7.48,2.37
447.63,33102,2.48,1.37,92.35,3.01,3.05,12.3,27.8,12.65,10.39,33102,100,30007,79.94,0.91,37.01,22.1,8.49,14.52,35198,13866,14214,12190,8060,10138,9185,3498,10.79,5.3,18.02,12.9,4.92,66.16,28.43,15.76,18.58,20.05,14.78,29.73,19.63,17.29,2.98,64.76,63.26,74.62,70.26,58.22,69,737,2.98,1639,14.28,17.45,21.96,30.93,0.71,0.86,1.09,1.53,93.21,0.98,3.56,2.29,2.43,2.53,2.34,50.8,4.24,60.13,2,620,95.56,48.78,2.74,15.48,1971,4.46,0.04,75200,91500,119000,43800,321,398,470,149,467,24.5,19.9,12,7,5,4.95,50.36,36.99,72.72,85.32,20.4,1622,3.3,0
657.14,18004,2.54,6.34,92.68,0.44,0.48,13.68,24.53,11.65,15.89,0,0,20095,68.17,1.11,37.43,37.25,11.13,17.75,25589,10050,10354,6041,6611,12282,7310,3349,19.21,12.73,31.64,13.94,9.47,54.03,24.26,24.9,20.78,21.67,10.34,23.84,12.44,11.5,3.07,74.24,70.95,80.5,81.43,64.99,69.7,363,2.46,147,37.41,37.41,37.41,37.41,0.31,0.31,0.31,0.31,97.57,0.24,4.57,3.07,2.45,2.56,2.22,69.96,2.42,55.09,2,802,89.84,66.85,4.49,61.97,1951,7.01,0.97,19200,32200,52000,32800,131,188,245,114,249,23.3,14.1,12.1,0,0,0.82,75.14,53.07,81.05,91.17,11.7,1534.6,0.54,0
974.36,40091,2.59,3.42,93.05,1.74,41.85,17.11,28.9,18.54,15.59,40091,100,47506,78.77,0.98,56.73,28.72,3.79,13.87,64036,30852,32232,7399,34483,13824,27867,2329,6.47,4.82,10.4,49.12,4.03,59.99,5.7,38.5,2.29,48.86,8.04,39.6,13.13,10.74,2.93,79.7,76.81,88.7,79.57,50.27,60.42,277,1.16,14275,11.31,16.45,21.18,27.36,4.03,5.86,7.54,9.74,51.8,6.93,4.25,2.66,2.33,2.58,1.89,70.47,6.32,50.96,2,1101,93.35,63.61,2.45,28.79,1956,1.25,0.04,153100,223500,350700,197600,404,476,604,200,540,27.2,22.2,13.3,0,0,35.61,21.83,45.18,72.92,77.58,12.3,3272.2,3.11,6.02
996.19,63374,2.75,5.33,78.85,7.03,17.54,14.53,27.59,13.42,8.35,63374,100,41965,83.91,0.56,42.31,18.09,6.86,13.16,50040,19569,21058,12954,20827,19447,10661,4878,7.77,5.55,15.9,25.41,5.19,67.15,16.51,23.97,9.83,32.31,9.76,29.49,14.52,12.23,3.19,75,73.04,83.53,78.27,55.77,64.15,1052,2.4,8115,14.41,26.33,39.52,47.36,1.84,3.37,5.06,6.06,79.37,3.26,5.8,4.27,2.73,2.89,2.48,63.96,6.44,46.8,3,1419,94.21,60.34,0.7,11.49,1974,2.15,0.29,160100,226500,297100,137000,496,562,656,160,615,28.4,24.8,11.4,22,30,12.8,50.38,42.64,67.17,88.7,15.6,4053.1,0.96,0
885.56,38372,2.78,0.88,96.53,0.77,4.08,16.57,29.28,16.68,12.39,38372,100,33498,76.67,0.8,46.68,29.8,8.15,18.47,40144,14225,14391,9591,6255,9401,7122,2878,8,7.81,21.26,19.27,5.15,62.68,25.72,22.88,15.5,25.74,7.28,33.81,10.28,8.87,3.1,75.55,74.17,80.57,77.8,57.05,69.05,614,2.29,1575,20.25,22.35,26.22,27.37,0.83,0.92,1.08,1.12,89.17,1.64,3.62,2.6,2.6,2.78,2.27,69.92,1.43,45.65,3,647,95.53,65.45,0.93,33.54,1958,1.9,0.32,109500,136000,168400,58900,327,450,535,208,529,27.5,21.1,13.8,40,0,4.1,74.45,59.53,86.27,93.03,48.3,795,1.16,0
282.67,13088,2.75,3.53,95.57,0.7,0.73,18.01,26.41,15.68,11.77,13088,100,48125,78.08,0.91,68.07,25.19,1.49,14.08,59336,28698,29532,11719,39167,9144,12680,646,5.26,0.98,4.76,58.28,2.61,66.46,8.54,39.62,4.67,49.34,4.63,31.38,9.13,7.05,3.11,82.85,84.4,88.92,83.17,64.59,72.82,72,0.85,585,15.04,23.76,26.67,30.09,0.67,1.06,1.19,1.34,93.58,0.22,3,2.15,2.59,2.76,2.04,81.6,0.74,24.25,3,207,95.83,76.65,1.45,37.2,1942,0.15,0,87100,119000,195700,108600,320,406,515,195,487,24.4,18.1,12.9,0,0,4.47,68.31,56.9,79.33,89.82,2.5,5142.2,2.83,0
493.73,11886,2.57,0.39,87.04,3.87,15.3,16.12,35.49,18.9,9.93,11886,100,21183,77.04,0.43,30.03,26.27,9.85,16.74,23681,9631,10035,15000,4002,7044,6943,2446,20.7,8.54,26.28,13.24,7.12,63.96,17.96,16.94,20.05,16.57,13.58,30.6,16,14.83,3.17,62.31,61.02,69.36,66.5,60.47,65.88,242,2.57,930,18.92,30.65,49.35,62.47,1.48,2.4,3.86,4.89,85.66,3.43,7.92,5.29,2.56,2.81,2.4,44.3,7.67,67.16,2,342,93.12,40.5,3.8,16.96,1969,7.58,0.86,46700,58300,71300,24600,252,286,336,84,347,23.4,21.9,12.8,0,4,7.82,66.99,41.09,79.34,86.86,3.6,3346.3,3.72,0
485.77,13068,2.52,5.52,93.2,0.74,1.06,17.39,35.2,19.89,12.01,0,0,31298,76.7,0.18,44.41,27.85,4.47,13.21,39418,14148,14505,8579,12709,15998,7580,1013,8.51,9.51,24.82,21.93,3.73,64.03,14.29,24.96,12.43,27.1,11.28,35.27,15.58,13.65,2.92,66.31,65.58,82.72,63.87,68.76,73.97,201,2.46,214,24.77,24.77,26.64,33.64,0.41,0.41,0.44,0.55,96.28,0.29,2.72,1.76,2.31,2.58,2.1,48.86,1.33,49.99,3,289,94.72,43.76,0.35,25.95,1974,2.3,0,81500,94300,118600,37100,305,398,482,177,473,25.6,23.3,11.6,19,0,1.64,66.78,37.53,68.42,87.48,5.7,2283.7,0.76,0
682.23,16162,2.36,36.84,62.7,0.2,0.37,12.16,22.94,10.7,17.94,0,0,22446,70.6,0.51,35.91,36.51,8.64,16.7,29604,13742,17197,7929,49823,9822,4595,2504,15.61,18.52,37.05,15.82,5.68,57.4,43.8,18.11,30.35,23.08,11.15,28.44,15.14,13.39,2.95,59.28,53.26,53.45,64.04,70.45,77.01,1100,7.8,142,4.23,4.23,38.03,45.07,0.04,0.04,0.33,0.4,96.59,0.51,4.18,2.76,2.35,2.44,2.2,63.12,2.44,47.1,3,471,93.56,60.67,5.52,47.35,1959,6.58,0.52,37000,52700,84400,47400,183,255,317,134,320,23.7,18.9,13.2,17,3,0.88,74.95,61.23,81.36,92.68,11.4,1423.7,0,0
441.72,54063,2.6,0.99,97.62,0.9,1.04,11.77,27.13,12.98,12.43,54063,100,41586,81.21,0.51,44.79,28.21,5.32,18.88,48331,18392,18523,11852,15220,11626,15465,2201,4.13,2.94,12.45,21.73,5.56,68.03,11.94,23.74,9.96,28.93,7.59,34.39,10.38,9.07,3.17,79.13,78.72,88.78,79.47,60.84,71.45,596,1.47,2453,12.47,15.74,19.57,22.18,0.57,0.71,0.89,1.01,95.15,0.29,5.29,3.59,2.56,2.84,2.01,73.34,1.27,48.84,3,1108,94.95,66.08,2.44,28.7,1956,0.69,0.08,133100,157200,183300,50200,462,639,748,286,689,25.2,20.8,13.5,7,0,4.54,83.22,64.23,83.23,94.31,17.6,3067.4,7.22,0
1029.02,13983,2.74,30.68,68.8,0.31,0.42,15.06,25.87,12.34,13.02,0,0,13804,62.45,2.42,22.48,34.19,18.71,9.95,17483,8254,10038,4260,5230,6183,4234,4746,34.58,25.43,46.75,11.22,11.14,44.56,14.22,23.78,20.15,19.64,9.7,29.38,14.48,12.35,3.24,60.23,55,62.73,65.41,53.88,57.18,1050,8.09,41,0,14.63,14.63,14.63,0,0.04,0.04,0.04,80.64,2.02,6.72,4.86,2.69,2.61,2.8,58.99,6.27,46.61,3,695,88.01,60.67,3.74,64.89,1957,13.3,0.99,26300,41300,62500,36200,107,160,214,107,244,31.4,21.5,14.5,0,0,0.29,93.14,58.98,92.19,97.69,4.7,2957.5,0.98,0
41.02,11980,3.1,1.37,91.78,6.5,1.88,12.47,21.44,10.93,11.33,11980,100,75122,89.24,1.55,70.2,23.62,1.03,18.39,79584,29711,30233,13600,5725,27101,22838,227,1.96,5.81,9.9,48.18,2.7,64.55,14.65,28.82,5.49,50.73,3.67,26.38,5.22,4.47,3.22,91.43,90.17,95.78,95.81,44.56,58.88,31,0.36,1277,8.69,13,20.99,30.93,0.93,1.39,2.24,3.3,85.68,1.37,4.81,4.17,2.99,3,2.84,91.46,0.39,11.06,3,64,98.37,91.01,3.12,37.5,1959,0,0.28,215900,262600,326900,111000,685,1001,1001,316,1001,23.8,21.1,14,11,0,10.66,53.72,65.29,78.09,89.14,6.5,1845.9,9.63,0
384.56,21385,2.45,9.01,90.36,0.31,0.43,14.41,27.55,14.17,13.71,0,0,19749,71.26,0.79,28.36,32.26,10.75,14.15,23930,10490,10853,6778,6379,18515,15397,4148,20.09,23.93,42.63,11.21,7.93,53.03,41.63,17.43,29.02,16.04,12.87,26.51,17.14,15.19,2.92,64.29,58.72,65.86,65.29,59.12,64.45,539,3.05,129,5.43,24.03,31.78,31.78,0.03,0.14,0.19,0.19,97.5,0.12,2.9,2.01,2.37,2.44,2.28,59.44,2.18,52.03,2,533,94.24,57.74,0.56,30.21,1966,12.51,0.36,32400,43500,63200,30800,137,206,265,128,278,23.3,19.7,12.6,24,0,0.6,77.1,52.95,84.37,93.64,16.4,1302.4,0,0
