murders,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumKidsBornNeverMar,PctKidsBornNeverMar,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,OwnOccQrange,RentLowQ,RentMedian,RentHighQ,RentQrange,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LandArea,PopDens,PctUsePubTrans,LemasPctOfficDrugUn
yes,76095,3.18,2.76,75.88,7.1,30.36,14.89,30.69,14.33,5.3,76095,100,43555,88.08,0.85,33.78,14.43,6.57,11.97,46618,15292,16292,19120,18008,15532,8767,6278,8.31,10.42,23.88,17.96,5.76,68.96,25.74,16.73,16.73,26.65,8.31,29.4,11.54,9.9,3.5,81.42,76.95,90.23,80.51,58.88,65.63,1508,2.97,14211,17.82,29.3,40.61,52.31,3.33,5.47,7.58,9.77,69.13,8.33,10.4,8.44,3.16,3.21,3.08,64.92,11.78,43.8,3,2618,90.13,63.94,0.23,18.37,1982,2.36,0.3,147300,186300,235600,88300,501,592,697,196,659,27.7,28.6,11.9,56,9,18.68,51.77,32.85,50.62,87.02,29.5,2579.1,0.73,0
yes,14852,2.8,4.11,84.71,9.27,4.78,11.38,23.72,11.04,9.57,14852,100,61271,86.77,0.82,67.04,17.14,1.57,22.9,64560,23729,25363,17242,23261,13022,15802,459,3.1,4.44,10.16,45.16,2.5,72.97,4.65,26.07,4.29,45.8,7.41,30.42,9.6,8.51,3.1,85,81.76,94.34,84.46,60.14,74.87,141,1.38,2310,31.86,38.92,49.18,58.27,4.96,6.05,7.65,9.06,79.61,4.69,5.01,3.92,2.79,2.74,2.99,79.65,3.15,14.78,3,164,97,81.02,1.83,28.66,1962,0.32,0,180700,208600,255100,74400,660,759,1001,341,930,27.1,22.2,11.9,0,0,15.55,23.6,55.7,70.32,77.68,4.5,3285.8,8.94,0
yes,12324,2.57,5.17,80.38,6.72,10.93,13.53,27.43,13.09,12.4,12324,100,21529,70.31,1.9,30.67,29.99,18.25,19.41,26429,11809,12940,7801,6666,7442,8295,1950,16.38,9.21,23.91,11.56,11.6,51.19,7.83,27.47,14.69,21.07,15.83,30.52,19.78,17.87,3.06,61.21,57.02,67.77,63.6,42.57,57.84,519,4.95,900,16,34.44,40.78,47.56,1.17,2.52,2.98,3.47,87.83,3.22,5.41,3.4,2.43,2.47,2.4,44.29,5.92,61.64,2,284,94.41,43.59,7.04,25.35,1962,6.67,0,57300,71700,90700,33400,257,315,396,139,379,28.3,18.4,11.1,240,20,7.3,55.92,43.88,67.57,89.27,3.6,3393.2,0.22,0
no,16064,2.52,0.8,96.5,2.2,1,13.47,23.87,12.09,14.2,16064,100,34472,76.74,0.62,48.61,30.24,3.08,25.57,40929,15639,15702,9256,0,15658,9323,905,5.71,8.71,22.19,16.69,3.93,63.21,16.23,20.39,11.62,26.65,8.68,23.59,12.48,10.73,2.93,77.6,74.85,92.57,76.38,70.63,74.09,83,0.66,670,7.61,9.25,20.3,22.99,0.32,0.39,0.85,0.96,93.63,0.46,2,1.49,2.49,2.54,2.35,73.68,0.88,31.9,3,229,96.53,72.15,0.44,25.76,1963,2.84,0.17,54000,71000,95300,41300,306,368,427,121,458,23.3,17.7,12.8,19,0,4.17,60.42,58.53,73.83,88.66,7.7,2077.6,0.3,0
no,26265,2.48,0.08,98.5,1.06,0.85,13.1,28.01,13.1,10.1,26265,100,32994,82.85,0.91,40.84,23.33,2.43,13.77,39639,16367,16408,0,8952,15330,9758,1557,6.07,5.78,17.31,18.67,2.65,71.38,16.53,19.96,9.84,26.87,10.85,23.23,14.38,12.76,2.99,77.8,76.41,85.74,79.57,63.98,73.77,161,0.84,645,30.08,39.07,47.6,50.85,0.74,0.96,1.17,1.25,96.07,0.69,2.71,1.85,2.44,2.76,1.98,66.32,1.18,50.03,2,805,92.94,58.51,0.37,21.12,1974,3.45,0.31,56600,74400,97400,40800,316,379,469,153,444,24.3,18.7,11.5,0,0,2.46,69.94,45.26,63.13,88.03,11.2,2341.7,0.45,0
no,51003,2.55,0.72,93.78,4.85,0.88,20.07,36.37,24.03,13.44,51003,100,21947,74.26,0.9,49.91,31.63,8.53,16.46,30067,10898,11342,7298,5776,3558,7452,9881,21.04,9.55,19.28,21.43,6.24,59.81,16.83,29.98,15.97,24.84,8.26,42.74,10.02,9.22,2.99,69.11,70.09,78.34,77.11,61.44,71.58,897,2.47,2120,43.35,52.17,59.06,71.23,1.8,2.17,2.45,2.96,93.03,2.07,4.98,3.08,2.34,2.45,2.24,51.8,3.1,56.78,2,927,95.56,49.56,1.08,26.11,1951,3.1,0.44,42300,53500,68200,25900,219,286,365,146,344,27.1,19.8,14.3,25,0,4.16,73.83,45.19,71.11,89.1,19,2681.7,3.16,0
no,28870,2.81,4.58,91.47,3.53,2.04,12.02,21.73,10.15,11.98,28870,100,66760,82.78,1.32,68.6,24.11,1.75,15.18,77022,30748,31807,17543,41100,22637,19636,513,1.79,3.91,8.81,53.58,2.99,67.62,15.21,31.41,4.74,49.04,4.26,26.78,6.93,5.66,3.15,89.45,88.09,98.62,88.16,51.9,65.51,106,0.53,2667,16.99,24.52,34.16,36.52,1.57,2.27,3.16,3.37,88.45,1.29,3.59,2.87,2.78,2.93,2.16,85.49,0.64,20.17,3,299,97.18,81.28,0.67,42.14,1946,0.2,0.12,201800,257300,349300,147500,525,753,940,415,814,24.3,22.2,13.8,0,0,9.24,51.49,66.74,81.13,87.95,7,4138.5,11.58,0
yes,38149,2.47,4.61,86.47,5.12,7.86,11.98,31.87,13.22,3.69,38149,100,34950,93.61,0.41,34.61,8.41,1.18,7.93,41337,16635,17287,14518,16749,9235,13133,2049,5.4,3.9,13.79,25.76,4.14,79.03,14.9,14.56,11.67,26.29,12.57,28.58,18.07,15.38,3.07,75.66,73.53,87.84,66.99,66.49,73.17,428,1.87,2955,14.01,26.06,39.26,52.72,1.09,2.02,3.04,4.08,87.1,2.24,3.75,2.45,2.46,2.78,2.2,51.24,4.43,54.01,2,1661,90.3,45.34,0.42,13.73,1978,6.24,0.11,60600,76300,96900,36300,335,402,500,165,455,22,21.1,11.5,0,0,7.75,49.64,35.88,63.66,82.13,16.6,2295.9,0.2,0
yes,39729,2.6,3.29,94.96,1.41,0.73,13.28,29.14,13.13,7.62,39729,100,38531,87.41,0.48,51.82,17.84,2.92,12.76,44214,16789,16797,15156,11530,23165,16734,1473,3.77,5.1,14.85,25.9,3.66,71.72,21.6,19.22,11.13,31.8,8.91,25.29,12.05,10.55,3.06,81.13,80.37,90.36,79.77,62.05,73,403,1.57,772,15.93,24.09,30.57,34.07,0.31,0.47,0.59,0.66,96.27,0.44,3.18,2.3,2.56,2.8,2.11,70.2,0.77,47.1,3,992,93.91,63.97,0,19.15,1976,1.22,0.01,70100,86300,105200,35100,380,438,511,131,509,21.9,18.3,11.6,0,0,1.94,64.93,43.62,66.7,86.2,21.6,1840.1,0.54,0
no,23219,2.57,0.19,98.02,0.94,1.03,12.52,25.51,10.96,10.72,23219,100,32285,79.78,0.47,56.29,26.04,5.58,18.01,38123,15074,15198,5713,10393,10802,7609,1373,5.96,6,15.89,20.5,4.46,65.18,39.46,20.26,22.75,23.23,8.04,26.08,11.21,9.7,3.09,78.96,79.29,85.15,81.46,62.63,69.78,305,1.66,473,12.05,19.45,23.47,39.96,0.25,0.4,0.48,0.81,96.95,0.39,4.08,2.88,2.56,2.76,2.14,72.48,1.31,41.25,3,237,97.44,67.13,1.27,36.71,1959,1.41,0.11,47600,59300,74800,27200,259,314,372,113,384,22.4,19.5,12.2,0,0,2.04,80.72,55.69,81.87,94.61,7.7,3017.6,0.59,0
yes,10588,2.3,17.94,80.92,0.73,0.6,12.43,28.32,14.53,14.16,10588,100,23038,77.78,0.32,35.87,29.74,6.08,16.25,29191,11899,13037,6623,0,15840,11110,1549,14.65,10.97,28.8,15.67,4.18,65.24,9.96,19.45,12.7,22.15,12.81,30.62,15.86,14.45,2.85,63.92,58.75,72.66,60.98,64.25,75.2,292,3.52,120,14.17,24.17,29.17,29.17,0.16,0.27,0.33,0.33,97.26,0.16,2.85,1.84,2.3,2.31,2.27,57.1,2.63,56.13,2,492,90.35,56.63,1.22,28.46,1959,7.31,0.37,43900,58600,73800,29900,241,297,340,99,381,25.6,17.3,12.1,0,0,1.13,72.22,52.58,72.78,91.59,5,2102.5,1.24,0
no,17728,2.76,1.46,97.34,0.73,2.28,12.78,23.63,11.04,13.59,17728,100,37539,78.25,0.56,54.89,28.77,2.17,19,43657,15609,15681,3032,0,30560,10484,581,3.43,6.52,17.03,20.94,5.35,61.04,20.46,27.95,11.3,29.18,7,25.58,9.63,8.39,3.15,84.02,82.86,95.71,88.37,55.9,70.28,110,0.8,1023,2.35,2.93,3.91,10.36,0.14,0.17,0.23,0.6,89.14,1.46,4.1,3.04,2.64,2.9,2.01,78.47,1.45,36.5,3,154,97.66,71.62,0.65,26.62,1967,0.53,0.18,62700,80300,97500,34800,325,397,461,136,476,25.6,17.9,12.6,0,0,5.77,64.76,58.26,88.4,91.48,8.2,2168.3,1.09,9.41
no,15849,2.83,0.33,98.5,0.96,0.79,12.8,20.91,10.13,12.62,15849,100,53058,80.14,0.84,62.41,27.79,2.83,15.81,59483,24965,24946,13080,12700,35409,15559,280,1.8,2.91,11.13,46.4,3.98,64.35,15.26,36.1,5.3,45.96,4.42,24.88,7.6,6.07,3.13,88.6,88.22,96.4,88.43,51.25,62.69,4,0.03,712,14.61,16.57,22.47,34.13,0.66,0.74,1.01,1.53,92.35,0.43,2.63,2.16,2.77,2.82,2.35,90.71,0.43,19.74,3,212,96.36,89.04,1.89,54.72,1952,0.09,0.21,141900,190900,269100,127200,413,555,777,364,674,25.4,22.8,13.9,0,0,4.49,51.35,65.65,77.47,86.31,8.7,1817.1,2.45,0
no,27623,2.49,5.26,94.08,0.29,0.33,13.24,25.31,12.11,15.24,27623,100,21688,67.14,0.47,36.17,35.91,12.39,24.38,26443,10366,10712,4962,5873,18690,9710,4626,16.93,8.47,31.19,7.88,8.67,51.76,28.81,19.41,21.56,15.52,11.23,26.78,13.8,12.63,3.03,66.86,64.74,66.61,70.4,48.26,61.45,1047,4.37,398,4.77,4.77,4.77,8.79,0.07,0.07,0.07,0.13,95.79,0.45,3.99,2.74,2.47,2.56,2.32,66.48,1.45,44.54,3,649,94.47,64.26,3.39,42.84,1949,5.1,0.48,33800,44000,56500,22700,180,255,313,133,340,26.6,17,13.1,0,0,1.44,79.34,59.58,91.71,96.11,7.9,3513.5,1.91,0
no,21761,2.49,10.65,83.43,1.02,6.53,14.88,29.54,15.55,11.84,0,0,24517,79.49,0.4,31.45,26.24,6.75,9.64,30812,15284,16251,9510,6500,46617,7906,3122,14.76,20.61,38.15,20.04,5.78,64.46,43.15,16.12,26.93,24.43,13.88,29.29,17.41,15.73,3.01,66.86,62.83,77.44,75.71,67.56,74.53,340,1.94,1166,30.02,50.77,58.83,70.58,1.61,2.72,3.15,3.78,91.68,3.07,4.49,3,2.42,2.47,2.38,46.51,4.28,57.92,2,822,91.4,45.67,1.34,23.97,1970,14.37,0.49,44000,67500,117300,73300,209,294,365,156,355,22.3,16.7,12.5,49,1,5.36,62.52,43.73,74.58,82.78,18.6,1167.7,0.16,0
no,30575,2.77,2.57,93.7,2.36,4.7,11.66,20.37,9.66,11.25,30575,100,71905,85.84,0.56,70.2,20.61,1.48,9.57,82712,43394,45044,16156,21251,21088,11690,851,2.83,3.64,7.67,55.91,2.08,69.8,10.51,32.77,3.49,49.25,4.44,22.58,7.81,6.19,3.06,88.55,88.01,95.15,86.56,60.46,64.84,176,0.82,3340,11.26,15.69,21.89,30.21,1.23,1.71,2.39,3.3,85.65,2.28,3.36,2.74,2.73,2.83,2.34,83.18,1.35,22.78,3,413,96.39,80.39,0.73,22.52,1956,0.69,0.14,180400,257000,402300,221900,444,629,927,483,696,25.6,21.4,12.6,0,0,10.92,64.54,63.01,74.92,89.74,12.5,2449.9,11.56,0
yes,44683,2.56,0.66,95.35,1.55,2.91,14.14,29.49,14.32,9.85,44683,100,21932,79.36,0.48,33.25,23.3,9.46,13.36,25431,10222,10306,6931,9064,8853,6719,7270,16.47,7.18,22.27,10.76,7.94,60.83,19.6,20.08,22.27,15.27,13.9,28.73,18.83,16.49,3.04,66.12,64,77.03,70.92,54.96,65.64,940,2.89,1195,15.56,26.61,30.29,39.83,0.42,0.71,0.81,1.07,94.86,0.91,4.55,3.08,2.54,2.62,2.47,50.71,4.96,58.46,2,674,96.28,49.29,2.23,17.21,1969,5.24,0.29,40100,51000,65300,25200,292,362,424,132,423,28.3,20.2,13.4,50,5,2.67,50.07,37.26,74.78,85.24,13.9,3210,4.04,0
no,19572,2.83,1.66,93.95,3.65,3.28,12.29,25.06,11.66,7.8,15564,79.52,56713,89.22,1.06,60.6,17.26,1.74,14.57,60489,21717,22002,27676,5098,15253,13926,414,2.12,2.75,10.62,35.65,3.27,73.75,17.99,21.66,7.7,36.02,6.14,26.74,8.28,7.22,3.18,87.97,86.89,96.62,88.89,54.73,67.58,53,0.43,1819,9.46,13.36,19.35,26.17,0.88,1.24,1.8,2.43,87.98,1.07,3.64,2.92,2.83,2.96,2.21,86.26,0.78,26.66,3,569,92.39,82.46,1.41,41.65,1962,0.29,0.2,154500,181400,220100,65600,626,804,952,326,877,27,24.7,13.3,11,0,9.29,58.51,60.84,80.1,91.38,43.7,448,2.31,0
no,22792,2.89,0.78,96.87,2,1.35,16.94,27.4,15.95,10.81,17129,75.15,51692,80.77,0.72,54.43,24.52,3.07,15.81,61468,22957,22507,23097,7329,45128,16118,608,2.84,3.89,10.17,40.55,4.45,64.65,21.73,29.4,6.2,42.11,5.7,32.83,8.27,7.07,3.22,84.55,84.43,91.5,85.7,53.76,66.67,167,1.06,1410,6.6,11.49,23.62,36.17,0.41,0.71,1.46,2.24,90.37,1.23,4.54,3.38,2.71,2.98,2.12,75.19,0.72,36.84,3,380,95.41,68.33,0.53,34.47,1967,0.29,0.07,172500,231300,322400,149900,423,647,846,423,734,25.4,22.9,14.2,0,0,6.19,72.2,57.78,77.44,88.92,27.6,824.9,2.06,0
yes,131723,3.61,14.43,57.02,6.67,51.27,16.1,32.83,16.31,6.19,131723,100,32132,82.82,0.53,25.88,18.05,13.01,11.02,34751,10728,12191,10359,11504,10714,6930,23648,18.43,21.66,40.4,13.13,9.08,60.3,26.29,17.92,24.25,19.68,8.9,39.85,13.43,11.11,3.96,71.83,63.54,78.63,72.57,51.64,57.38,6699,7.14,41589,20.77,32.01,42.67,55.28,6.56,10.11,13.47,17.45,50.43,17.57,21.98,16.93,3.52,3.47,3.59,56.57,25.49,56.28,2,2023,94.74,57.43,4.15,18.78,1963,5.64,0.44,107600,134200,172000,64400,427,527,646,219,592,32,26.8,11.6,211,6,31.57,45.96,40.16,79.41,88.17,23.6,5570.2,3.24,4.07
yes,10690,2.8,1.84,73.12,0.84,33.32,23.73,37.92,24.88,12.16,0,0,16162,72.45,2.33,32.72,33.25,15.35,14.32,19359,8375,9561,5046,10050,5793,4876,3311,34.98,18.62,38.26,21.1,9.67,51.75,6.3,38.74,12.62,25.92,8.71,40.53,13.17,11.07,3.13,65.47,60.66,82.67,48.02,45.05,58.88,184,2.16,701,18.83,34.81,52.92,61.48,1.23,2.28,3.47,4.03,73.37,3.83,6.72,4.37,2.49,2.59,2.35,59.55,6.34,54.01,2,459,89.27,57.2,1.96,47.93,1961,16.74,0.68,27300,39800,61600,34300,169,218,276,107,268,28.5,19.1,12.9,0,0,6.56,49.09,41.52,64.66,82.22,5.2,2066.9,0,0
no,29387,2.22,1.21,93.83,1.53,7.99,10.54,26.19,11.36,14.13,29387,100,25422,77.64,0.42,41.13,26.36,5.54,15.98,30373,13514,13785,11211,8739,8960,9314,3146,10.9,5.78,19.75,19.03,4.95,65.25,14.03,21.42,13.11,23.26,14.96,30.89,18.36,16.76,2.87,65.96,63.97,81.23,67.84,70.04,76.6,471,2.18,1098,18.21,28.14,35.97,41.26,0.68,1.05,1.34,1.54,92.7,1.23,3.07,1.76,2.19,2.36,2,56,2.41,60.97,2,1656,88.89,51.83,0.97,29.71,1957,4.35,0.34,61800,72800,88700,26900,280,367,472,192,424,25.8,22.6,12.6,0,0,3.74,48.11,44.36,68.48,88.3,6.8,4344.6,4.4,0
yes,48404,2.39,2.94,83.48,5.5,14.36,10.41,24.63,11.92,12.27,48404,100,41922,77.68,0.97,54.64,24.16,5.21,16.35,53778,24230,26557,15665,15034,17163,9180,3815,8.08,5.82,11.04,38.35,4.77,65.22,8.28,26.05,7.58,38.08,11.39,36.18,16.53,14.02,2.85,71.14,69.64,83.89,72.96,63.6,70.1,926,3.22,10338,24.35,36.31,46.38,55,5.2,7.76,9.91,11.75,76.17,7.78,4.77,3,2.31,2.38,2.24,55.95,5.93,54.01,2,844,96.01,54.47,0.83,16,1963,1.42,0.31,268500,342700,437400,168900,570,691,874,304,730,31.9,24,12,170,16,21.36,44.63,45.43,71.92,85.78,17.2,2816.8,12.1,0
no,15550,2.48,2.58,97.02,0.25,0.36,15.34,26.25,13.02,15.18,0,0,21989,69.77,0.79,37.58,37.41,9.25,20.22,27941,10868,10716,10524,16333,43364,6042,2151,14.23,16.78,38.44,8.11,10.84,52.77,37.56,18.29,29.77,17.49,13.48,25.14,15.97,14.82,2.98,67.13,63.97,78,71.51,61.94,73.72,227,1.6,131,3.05,3.05,8.4,8.4,0.03,0.03,0.07,0.07,98.04,0.31,3.56,2.44,2.42,2.48,2.32,64.27,2.07,56.01,2,413,93.82,62.71,4.6,48.91,1948,12.92,0.79,28000,37000,50300,22300,175,229,277,102,304,23.1,14.9,12.8,6,0,0.84,75.13,56.01,86.51,94.18,7.7,2014.2,0.67,0
no,14536,2.52,1.57,75.06,20.02,11.5,10.31,26.17,11.67,12.69,14536,100,36019,80.41,0.67,43.4,25.25,2.82,12.49,44334,17995,18694,12721,0,16528,12849,1117,7.7,10.5,22.03,26.55,5.45,63.62,18.27,18.55,13.15,29.47,7.3,33.01,8.85,8.11,3.11,82.8,81.29,92.35,79.75,47.05,54.6,80,0.92,5594,28.55,42.21,48.43,55.56,10.99,16.24,18.64,21.38,52.64,10.7,4.37,2.98,2.52,2.87,2.29,43.87,6.77,64.29,2,272,95.5,38.43,0.37,41.18,1957,0.83,0,172800,208500,249900,77100,500,649,846,346,711,27.5,24.8,14.7,0,0,38.48,38.02,55.44,71.13,76.96,1.3,11613.9,16.57,0
yes,54523,2.58,1.27,88.19,0.99,2.23,14.46,28.86,14.19,10.26,54523,100,25740,78.54,1.83,44.5,24.57,6.79,14.98,31056,12469,13310,10045,5269,8910,10978,7257,13.65,6.52,15.07,23.35,5.21,65.82,11.89,26.65,11.29,26.3,9.31,30.05,13.63,11.54,3.06,72.67,70.31,77.67,73.69,67.14,74.86,1110,2.62,1155,21.04,29.09,32.12,39.22,0.45,0.62,0.68,0.83,94.11,0.58,4.6,3.14,2.51,2.66,2.31,60.63,2.86,48.66,3,1378,93.88,57.27,1.09,19.3,1967,4.9,0.24,43200,56800,73700,30500,233,335,426,193,396,26.6,21.8,12.9,148,4,2.12,55.05,42.47,67.48,77.85,36.6,1489.4,0.46,0
no,33233,2.99,3.14,94.45,1.51,4.35,13.22,27.04,11.92,8.65,19675,59.2,44690,84.67,1.12,44.29,22.1,3.55,13.8,48592,16106,16052,17496,17185,15132,15844,1234,3.76,6.61,20.48,16.29,5.68,67.52,15.57,19.42,12.64,26.33,6.19,25.84,8.44,7.35,3.33,87.16,83.3,94.52,85.4,57.83,67.54,465,2,2133,5.77,8.25,11.95,14.72,0.37,0.53,0.77,0.94,89.48,1.04,6.07,4.9,2.96,3.02,2.56,88.96,1.3,35.49,3,717,93.94,87.22,2.65,54.11,1974,1.22,0.13,119100,143100,171700,52600,487,592,718,231,676,30.6,26.6,16,0,0,6.42,59.5,52.08,67.35,91.09,103.7,320.6,3.61,0
yes,78331,2.56,15.48,79.29,1.65,9.37,10.6,26.36,11.59,11.33,78331,100,48171,83.88,0.79,52.92,22.54,4.34,12.42,55269,23075,25187,14662,8778,20087,14757,4034,5.2,7.84,20.48,29.54,4.69,70.65,20.24,21.83,10.3,33.63,8.5,33.93,11.91,10.29,3.08,74.35,69.28,83.76,74.64,61.28,70.14,2357,4.63,10421,10.97,21.15,29.89,37.59,1.46,2.81,3.98,5,80.42,3.65,5.3,3.6,2.53,2.67,2.31,65.33,3.81,49.62,3,1664,94.84,61.98,3.79,37.8,1958,1.49,0.39,196000,241300,309900,113900,471,647,860,389,738,26.6,23.7,15.4,121,7,13.3,48.28,58.49,86.1,87.52,23.6,3315.6,8.17,12.2
no,11671,2.7,0.27,97.48,1.53,2.03,13.63,18.7,10.04,13.47,11671,100,110550,77.8,3.04,70.94,24.2,2.3,15.45,121549,62376,63220,120000,46833,30812,28527,388,3.34,1.46,4.27,58.51,3.36,56.34,10,31.55,2.65,60.54,5.79,21.05,7.02,6.42,2.96,92.18,89.75,98.38,92.79,48.52,46.2,18,0.19,712,18.96,25.98,35.67,38.48,1.16,1.59,2.18,2.35,92.57,1,3.63,3.01,2.7,2.71,2.47,95.78,0.19,6.17,4,432,90.91,95.37,1.16,37.96,1971,0.05,0,254200,370200,500001,245801,616,1001,1001,385,1001,25.8,21.1,11.7,0,0,6.1,20.2,62.92,83.91,84.21,15.8,739.6,0.48,0
no,13055,2.76,1.68,95.17,2.25,3.29,11.82,24.73,11.38,12.93,13055,100,47643,83.45,0.25,53.53,28.09,3.45,21.3,52858,18834,18919,17559,0,19362,13820,377,2.89,8.1,21.56,20.04,3.79,70.85,22.38,20,12.44,28.45,6.13,29.18,9.45,7.85,3.16,83.59,81.65,94.8,85.53,56.65,69.83,104,1.12,1201,5.58,9.99,21.07,24.73,0.51,0.92,1.94,2.27,86.4,2.04,4.2,3.32,2.76,2.94,2.14,81.95,1.16,33.13,3,188,96.18,76.78,0,29.79,1957,0.55,0.33,136100,160100,186600,50500,475,573,698,223,644,24.1,24.4,16.4,0,0,9.2,66.56,69.16,81.89,95.02,3.6,3599.6,2.16,0
no,12363,2.57,0.56,91.22,1.06,8.95,13.44,26.6,12.16,14.06,0,0,19474,64.92,0.66,28.95,29.57,20.02,15.89,22114,9997,10369,3440,8018,7699,6391,2436,20.41,8.65,21.66,10.49,9.88,48.71,21.15,20.09,20.23,17.96,12.78,25.98,19.16,16.23,3.04,63.66,60.99,63.12,69.92,42.35,53.18,353,3.38,642,16.36,24.77,32.09,46.73,0.85,1.29,1.67,2.43,91.86,2.75,4.93,3.37,2.47,2.51,2.43,50.99,6.61,59.28,2,250,95.06,50.21,0.4,33.6,1967,4.53,0.4,49900,59700,74600,24700,224,291,356,132,356,28.4,21.9,13,31,6,5.19,62.02,43.85,71.77,90.59,7.5,1641.4,0,0
no,31808,2.54,3.32,87.75,5.72,8.41,11.87,24.83,11.15,8.2,32038,100,45964,84.87,0.31,50.08,17.04,5.03,14.69,53301,20060,20833,9132,16239,16535,14738,1826,5.95,3.15,11.68,29.27,4.07,68.37,10.6,23.65,8.05,36,13.22,30.03,17.62,15.45,2.96,74.1,70.37,86.15,73.09,63.72,71.99,469,2.35,2956,14.99,24.42,30.35,41.78,1.39,2.27,2.82,3.88,86.93,1.51,3.22,2.16,2.44,2.57,2.16,70.48,2.64,41.79,3,455,96.49,66.73,1.54,20.66,1972,1.24,0.39,155500,203700,259900,104400,471,603,738,267,676,27.5,26.2,11.8,55,21,9.23,58.49,44.31,78.02,90.84,11.6,2740.2,6.08,0
yes,18042,2.73,23.57,69.35,0.39,9.17,14.87,26.23,12.43,14.04,0,0,21427,71.4,1.25,27.59,31.71,9.46,11.91,26452,10087,12008,5764,2168,13848,4963,3815,21.86,12.27,28.73,14.2,6.87,56.35,9.73,22.99,15.29,22.25,10.02,24.14,14.02,12.22,3.2,68.01,63.37,71.77,68.7,60.9,71.99,481,3.24,638,16.46,24.45,37.46,50.31,0.58,0.86,1.32,1.78,91.32,1.65,6.44,4.75,2.66,2.62,2.74,62.8,5.57,48.25,3,1065,86.13,63.85,1.78,51.27,1969,12.21,1.26,30000,42300,58100,28100,205,287,360,155,367,27.3,18.9,14.5,1,0,3.54,81.01,48.75,78.41,95.21,17.9,1005.5,0.14,0
no,28134,2.24,8.95,90.29,0.18,1.4,12.44,22.46,11.34,21.24,28134,100,14839,54.78,0.42,32.34,43.6,16.08,26.9,20277,8500,8815,5548,955,11606,4251,7501,26.94,14.54,35.82,7.24,14.17,40.07,16.19,27.54,19.75,16.64,10.27,31.85,12.51,11.54,2.94,60.67,57.53,63.66,72.96,44.83,55.81,1358,5.01,390,1.28,3.85,9.49,9.49,0.02,0.05,0.13,0.13,93.4,0.56,3.94,2.38,2.22,2.37,2.07,51.16,1.2,52.11,2,2131,85.47,47.73,0.89,53.59,1939,8.99,1.09,17700,26600,36700,19000,117,169,224,107,239,26.3,17.2,13.6,59,0,1.39,91.03,66.38,92.71,96.74,6.1,4642.6,4.6,0
no,29802,3.4,9.9,83.97,3.46,10.89,9.98,27.1,10.49,7.91,29796,100,46726,80.21,1.03,50.67,20.65,6.44,18.57,53257,17617,19422,4628,10787,16597,9009,1187,5.17,4.46,15.77,24.19,4.16,49.1,11.91,22.86,6.94,39,6.07,45.25,11.9,8.28,3.04,83.56,82.18,92.39,86.19,60.54,71.03,118,0.75,2308,5.76,14.51,24.52,33.23,0.45,1.12,1.9,2.57,85.95,1.29,3.11,2.33,2.64,2.75,2.3,77.4,2.38,34.8,3,661,92.98,74.09,0.15,24.36,1984,0.81,0.23,159700,210600,266300,106600,397,555,678,281,593,29.4,26.4,12.1,0,0,7.75,53.72,28.91,53.09,86.19,22.2,1342.4,1.59,0
no,20027,2.89,33.9,63.88,1.61,1.31,29.58,46.46,34.87,9.8,0,0,17826,73.04,1.82,33.95,23.83,7.7,12.38,27707,9610,11998,5156,4138,8163,5335,5036,30.26,8.95,21.53,33.99,10.69,47.49,10,40.94,9.92,34.21,5.4,55.02,9.28,7.37,3.1,65.83,58.82,77.92,70.24,64.04,68.77,1031,8.68,644,27.48,45.96,58.7,65.37,0.88,1.48,1.89,2.1,94.19,0.78,5.44,3.26,2.41,2.6,2.21,53.9,3.42,50.28,2,736,90.4,49.81,4.21,41.98,1968,8.41,0.48,40700,59100,84600,43900,185,261,326,141,329,32.5,19,12.2,0,0,3.22,69.38,40.08,60.91,86.15,17.9,1118.3,0.28,0
