gender,year_created,hour_created,tweet_count,retweet_count,user_timezone,name_nchar,name_male,name_female,descr_nchar,descr_male,descr_female,descr_sent,tweet_nchar,tweet_male,tweet_female,tweet_sent,linkcol_red,linkcol_green,linkcol_blue,sidecol_red,sidecol_green,sidecol_blue
female,2013,8,6996,0,-5,11,0,0,107,1,1,0,79,0,0,3,0,0,0,192,222,237
male,2013,13,39323,0,-6,12,0,0,159,0,0,0,91,0,0,1.5,0,0,0,255,255,255
male,2009,12,956,0,-7,7,0,0,68,0,0,0,129,0,0,2,157,88,46,217,177,126
female,2013,6,26711,0,-4,9,0,0,32,0,0,-2,52,0,0,0,248,131,121,0,0,0
male,2012,17,5492,1,-8,12,0,0,59,0,0,-0.5,131,0,0,-1.5,171,184,194,0,0,0
male,2014,9,408,0,-5,14,0,0,79,0,0,2,140,1,0,3,0,0,0,0,0,0
female,2009,9,4909,0,0,13,0,0,155,1,0,2,138,0,0,0,221,46,68,219,233,237
female,2010,12,9261,0,-5,10,0,0,105,0,0,1,125,1,1,1.5,0,0,0,255,255,255
female,2014,11,79641,0,-8,13,0,0,27,0,0,3,137,1,0,2.3333333333333335,221,46,68,0,0,0
male,2013,5,7161,0,-5,12,1,0,76,0,0,-3,111,0,0,0,221,46,68,0,0,0
male,2015,21,10077,0,-7,13,0,0,25,0,0,0,104,0,0,-1,0,0,0,192,222,237
male,2015,7,3467,0,-8,9,0,0,111,0,0,0,93,0,0,-2,0,0,0,192,222,237
male,2011,9,5080,0,-5,9,0,0,82,1,0,0,116,0,0,0.5,0,0,0,94,212,220
female,2009,12,87019,0,1,12,0,0,42,0,0,-1.5,88,0,0,0.5,59,148,217,255,255,255
female,2011,19,79771,0,-5,9,0,0,16,0,0,0,37,0,0,-3,133,4,81,255,255,255
male,2009,2,5946,0,1,9,0,0,113,1,0,0,95,0,0,1,47,194,239,0,0,0
female,2012,12,4575,0,-7,15,0,0,90,1,0,0,118,1,1,0,119,0,179,192,222,237
female,2013,13,5778,1,-5,7,0,0,12,0,0,0,68,0,0,3,150,223,250,255,255,255
female,2012,14,203490,0,-6,14,0,0,151,0,1,-4,67,0,0,-3,240,24,226,0,0,0
female,2013,13,13301,0,0,14,0,0,118,0,0,-1.3333333333333333,75,0,0,0.5,222,123,227,255,255,255
female,2012,12,4249,0,-7,12,1,0,154,1,0,0,105,1,1,-1,146,102,204,255,255,255
male,2009,14,13036,0,0,13,0,0,118,1,0,0,138,0,0,0,0,0,0,189,220,173
female,2015,19,50884,0,-6,5,0,0,123,0,0,0,114,0,0,0,0,0,0,192,222,237
male,2014,8,14154,0,1,8,0,0,68,0,0,-0.3333333333333333,54,1,1,3.5,0,0,0,192,222,237
female,2014,14,40429,0,-4,15,1,1,97,0,1,0,60,0,0,0,216,167,219,255,255,255
female,2014,5,41,0,-5,11,0,0,31,0,0,0,116,0,0,2,0,0,0,0,0,0
female,2012,5,88691,0,1,10,0,0,119,0,0,-1,68,0,0,-0.6666666666666666,0,0,0,255,255,255
male,2009,12,204285,0,-6,13,0,0,3,0,0,0,44,0,0,0,47,194,239,0,0,0
male,2009,14,45962,0,1,9,0,0,160,1,0,0,107,0,0,0,153,153,0,238,238,238
female,2009,9,10113,0,-5,9,0,0,105,0,0,0,111,0,0,0,59,148,217,0,0,0
female,2014,13,9521,0,-7,12,0,0,122,1,1,1.6666666666666667,137,1,0,-1.5,171,184,194,0,0,0
female,2012,8,48095,0,2,15,0,0,23,0,0,0,82,0,0,0,0,0,0,192,222,237
female,2012,8,18164,0,0,13,0,0,10,0,0,-2,72,1,0,-1,146,102,204,0,0,0
female,2013,15,2612,0,-8,9,0,0,37,0,0,0,136,1,1,0,0,0,0,192,222,237
male,2007,22,5754,0,1,9,0,0,95,0,0,0,98,1,0,0,47,194,239,0,0,0
female,2014,19,6741,0,-8,10,0,0,23,0,0,-4,71,1,0,-3,245,171,181,0,0,0
female,2013,12,2979,0,-4,12,0,1,7,0,0,0,58,0,0,0,73,25,176,0,0,0
female,2010,16,144922,0,-6,14,0,0,127,1,0,0.6666666666666666,46,0,0,3,250,116,62,0,0,0
female,2010,12,24165,0,-5,9,0,0,146,1,0,2,40,1,0,0,0,0,0,192,222,237
female,2015,7,3874,0,-5,15,1,1,123,0,0,1,108,1,0,0,0,0,0,192,222,237
male,2013,10,5219,0,-6,15,0,0,4,0,0,0,82,0,0,-3,245,171,181,0,0,0
female,2010,22,13851,0,-7,9,0,0,30,0,0,0,58,0,0,-4,43,43,43,252,243,184
male,2010,9,318,0,-5,9,0,0,42,0,0,-2,125,0,0,0,0,0,0,255,248,173
female,2009,8,313475,0,-5,11,0,0,149,0,1,1.6666666666666667,49,0,0,0,0,0,0,189,220,173
female,2012,16,1242,0,-4,11,0,0,124,1,0,0,134,0,1,2,237,81,195,255,255,255
female,2009,13,6440,0,-6,7,1,1,13,0,0,0,43,0,0,0,56,84,48,238,238,238
male,2010,13,3790,0,-8,15,0,0,24,0,1,-1,119,0,0,1,0,0,0,255,255,255
male,2011,9,14333,0,-4,9,0,0,33,0,0,0,135,0,0,0,0,0,0,192,222,237
male,2010,0,318,0,0,11,0,0,160,0,0,2,139,0,0,3,56,84,48,238,238,238
male,2009,2,17609,0,-8,13,0,0,13,0,0,0,82,1,1,0,204,51,0,255,255,255
female,2011,22,99385,0,-4,12,0,0,155,0,1,-2,92,1,0,0,171,184,194,0,0,0
male,2008,20,1635317,0,-6,9,0,0,159,1,0,0,112,1,0,-1,153,153,0,0,0,0
female,2010,20,48587,0,-8,12,0,0,65,0,0,0,139,0,0,2.5,0,0,0,238,238,238
female,2013,16,35816,0,10,10,0,0,62,0,0,0,140,0,1,1,180,4,49,255,255,255
female,2010,11,58623,0,2,15,0,1,129,1,0,1,54,0,0,0,171,184,194,255,255,255
female,2012,15,7990,0,-7,11,0,0,30,0,0,3,140,0,0,3,0,0,0,192,222,237
male,2009,0,2316,0,0,14,1,0,69,0,0,3,95,0,0,0,157,88,46,217,177,126
male,2011,7,88184,0,-3,7,0,0,81,0,0,0,58,0,0,-4,102,8,27,0,0,0
male,2010,19,27131,0,-5,11,1,0,160,1,1,0,40,0,0,0,0,0,0,192,222,237
male,2009,9,125360,0,-5,6,0,0,39,1,0,0,107,0,0,0,0,0,0,192,222,237
female,2009,17,39309,0,-6,9,0,0,46,0,0,0,106,1,0,0,0,0,0,0,0,0
male,2014,10,433,0,-7,14,1,0,38,0,0,0,131,1,1,-1.5,0,0,0,192,222,237
female,2011,15,381,0,0,9,0,0,152,0,0,3,114,1,0,0,48,9,74,0,0,0
female,2012,8,7643,0,1,15,0,1,36,0,0,0,50,0,0,3,245,171,181,255,255,255
male,2011,22,8226,0,-6,15,0,0,23,0,0,4,71,1,0,0,0,0,0,255,255,255
male,2011,12,23063,0,-6,7,0,0,137,0,0,-3,64,0,1,0,250,116,62,238,238,238
female,2008,12,36601,0,0,8,0,0,153,0,0,-1,126,0,0,0,97,97,97,255,255,255
female,2009,19,323365,0,-5,10,0,1,46,0,0,-4,42,0,0,0,221,47,237,0,0,0
male,2013,9,50765,0,-8,12,0,0,148,0,0,-4,52,0,1,-0.5,0,0,0,192,222,237
male,2013,20,6218,0,-8,8,0,0,122,1,1,0,84,0,0,0,74,145,60,94,212,220
male,2014,1,24590,0,1,9,0,0,18,0,0,-4,39,0,0,-3,0,0,0,192,222,237
male,2012,10,31697,0,-5,11,1,0,157,0,0,2.3333333333333335,138,0,1,0.5,0,0,0,192,222,237
female,2012,2,1523,0,1,14,0,0,56,0,0,0,74,0,0,1.5,252,192,222,0,0,0
male,2013,11,186532,0,-5,11,0,0,24,0,0,0,140,1,0,2,245,171,181,0,0,0
male,2009,19,166834,0,-5,12,1,0,131,1,0,0.3333333333333333,48,0,0,2.5,0,0,0,92,0,92
female,2011,5,128183,0,-10,10,0,0,69,0,0,-1,55,0,1,0,75,190,232,255,255,255
female,2011,17,8565,0,-7,14,0,0,54,0,1,0,72,0,0,0,0,0,0,192,222,237
male,2012,9,29661,0,1,10,0,0,13,0,0,0,51,1,0,0,0,0,0,255,255,255
female,2009,15,5888,0,-7,12,0,0,79,1,0,0.75,91,0,0,0,74,145,60,192,222,237
male,2013,15,30545,0,-5,6,1,0,149,0,0,0,138,0,0,-2.6666666666666665,0,0,0,255,255,255
female,2014,3,17462,0,1,7,0,0,8,0,0,4,89,0,0,-2.6666666666666665,0,0,0,192,222,237
male,2011,13,44753,0,-5,13,1,0,21,0,0,0,66,0,0,2,255,51,0,255,255,255
female,2011,19,29071,0,-8,10,0,0,159,1,0,0,138,0,0,2,120,7,16,255,255,255
female,2009,17,17882,0,-8,14,0,0,145,1,1,-0.5,130,0,0,-1,208,43,85,130,157,94
female,2015,5,1521,0,-8,13,1,0,38,0,0,0,136,1,0,0,171,184,194,0,0,0
male,2010,19,71,0,-7,15,0,0,70,0,0,0,119,0,0,1,0,0,0,192,222,237
female,2010,9,110832,1,-8,12,0,0,36,0,0,1,26,0,0,0,245,171,181,0,0,0
male,2012,6,13101,0,-8,14,0,0,96,1,0,0,88,0,0,0,0,0,0,0,0,0
female,2010,4,5090,0,-6,10,0,0,43,1,0,1,77,0,0,0,184,0,110,0,0,0
female,2010,23,43490,0,-9,12,0,0,50,0,0,-3,62,0,0,0,194,35,67,0,0,0
female,2012,12,7254,0,-8,10,0,0,89,0,0,3,140,1,1,0.75,245,171,181,0,0,0
male,2008,12,12788,0,-8,8,0,0,128,1,0,2.5,137,0,0,1,0,0,0,135,188,68
female,2010,13,24527,0,-7,10,0,0,148,1,1,0,66,0,0,0,0,0,0,255,255,255
male,2010,6,32051,0,8,11,0,1,88,0,0,2,73,0,0,1.3333333333333333,0,0,0,255,255,255
female,2012,16,3161,0,-4,13,0,0,29,0,0,0,74,1,0,3,245,171,181,0,0,0
female,2011,18,997,0,-5,14,1,1,139,1,0,0,43,0,0,0,255,51,0,134,164,166
male,2012,6,4166,0,2,11,1,0,159,1,0,2,137,0,0,1,0,0,0,192,222,237
female,2011,11,22909,0,2,11,0,0,121,1,0,1,54,0,0,0,0,0,0,192,222,237
female,2011,0,35734,0,-6,13,1,0,115,1,0,0,40,0,0,0,0,0,0,192,222,237
female,2013,15,10903,0,0,7,1,0,139,0,0,2.5,75,0,0,2,0,0,0,192,222,237
male,2011,20,1578,0,-6,12,1,0,148,1,1,1,81,0,0,0,0,0,0,192,222,237
female,2015,1,151,0,-7,9,0,0,123,1,0,0,75,0,0,1,221,46,68,0,0,0
male,2009,6,12625,0,-6,10,0,0,18,0,0,0,127,1,0,0,31,156,240,255,255,255
male,2009,13,56748,1,-5,8,0,0,132,1,1,0,138,1,1,0,47,194,239,255,255,255
female,2009,20,17722,0,-6,11,0,0,88,0,0,2,126,0,0,3,146,102,204,0,0,0
female,2011,13,46056,0,-10,14,0,0,17,0,0,0,99,0,0,0,148,212,135,255,255,255
male,2009,12,16104,0,-5,12,0,0,28,0,0,-3,133,1,0,2,153,153,153,240,240,240
female,2013,16,20029,0,-6,12,0,0,11,0,0,0,82,0,0,0,0,0,0,192,222,237
female,2010,19,80433,0,-8,15,0,0,24,0,0,0,125,0,0,2,136,37,48,211,210,207
male,2009,9,6235,0,-7,14,0,0,73,0,0,1.5,96,0,0,0,181,181,181,0,0,0
male,2011,13,15027,0,0,13,1,0,155,1,0,-3,135,0,0,2,40,255,20,0,0,0
female,2009,2,10317,0,0,15,0,0,40,0,0,-3,127,1,0,1,153,153,0,255,255,255
male,2014,20,741,0,-8,12,1,1,3,0,0,0,102,1,1,0,0,0,0,192,222,237
male,2010,8,12957,0,-7,9,0,0,69,0,0,0,137,0,1,0,221,46,68,0,0,0
female,2015,5,586,0,-8,10,0,0,98,0,0,0.6666666666666666,101,1,0,3,0,0,0,192,222,237
female,2010,6,671,0,-8,11,1,0,31,0,0,0,108,1,1,3,0,0,0,192,222,237
female,2011,8,8200,0,0,12,0,1,40,0,0,0,112,0,0,-4,153,153,0,255,255,255
male,2012,16,8701,0,0,7,0,0,149,0,0,1.2,56,0,0,-1.5,153,153,0,255,255,255
female,2012,12,691,0,-6,15,0,1,154,0,0,2.5,140,1,1,2,0,0,0,192,222,237
female,2011,20,21541,0,-7,14,0,0,61,0,0,0,108,0,0,2.3333333333333335,0,0,0,255,255,255
female,2010,5,21739,0,-5,9,0,0,50,0,1,0,102,0,0,-1.6666666666666667,153,153,0,238,238,238
male,2012,14,18553,0,1,11,0,0,13,0,0,0,84,0,0,0,47,194,239,255,255,255
female,2013,8,1218,0,-4,13,0,0,9,0,0,0,68,0,0,0,0,0,0,192,222,237
male,2011,13,1072,0,-4,14,0,0,32,0,0,0,139,1,1,0,0,0,0,192,222,237
male,2009,4,34603,0,0,10,0,0,66,0,0,-1,113,0,0,1.5,0,0,0,255,255,255
female,2012,17,21390,0,-5,11,0,1,127,0,0,0,84,0,0,2,56,84,48,255,255,255
male,2010,13,41011,0,-8,15,0,0,132,0,0,-2,118,0,0,0,0,0,0,192,222,237
female,2009,14,12885,0,-5,10,0,0,29,0,0,0,114,0,1,2,59,148,217,238,238,238
female,2013,16,84392,0,-3,15,0,0,48,0,0,2,128,0,1,3,221,46,68,255,255,255
female,2014,19,29278,0,-6,10,0,0,14,0,0,0,57,0,0,3,146,102,204,255,255,255
male,2011,9,13084,0,0,9,0,0,158,1,0,1.6666666666666667,139,0,1,1,184,0,0,0,0,0
male,2015,10,3595,0,-8,7,0,0,78,0,0,2,129,0,0,1.3333333333333333,255,204,77,0,0,0
female,2009,14,163481,0,-5,9,0,0,41,0,0,-2,101,0,0,3,208,43,85,130,157,94
female,2011,3,25077,0,-9,13,0,0,71,0,1,0,60,0,0,-1,146,102,204,255,255,255
female,2011,14,60456,0,-5,8,0,0,19,0,0,0,21,0,0,3,0,0,0,0,0,0
female,2012,19,22465,0,-6,13,0,0,16,0,0,-2,120,0,0,1.5,0,0,0,255,255,255
male,2012,4,707,0,0,14,1,1,146,1,1,0,97,0,0,0,153,0,0,0,0,0
female,2011,17,16404,0,-5,14,0,0,22,0,0,0,87,0,0,0,221,46,68,255,255,255
female,2012,13,8308,0,-6,9,0,0,15,0,0,0,56,0,0,-4,88,209,146,192,222,237
female,2014,10,31787,0,-8,12,0,0,35,0,0,2,120,0,0,2,146,102,204,192,222,237
female,2009,9,20330,0,-5,9,0,1,146,0,0,2,111,0,0,4,0,0,0,192,222,237
male,2012,11,32310,0,0,12,0,0,20,0,0,0,111,0,0,3.5,115,161,169,255,255,255
male,2015,11,23415,0,1,13,0,0,156,0,0,3,99,0,0,3,0,0,0,0,0,0
female,2010,22,13851,0,-7,9,0,0,30,0,0,0,73,0,0,-4,43,43,43,252,243,184
female,2012,14,26012,0,-10,9,0,0,27,0,0,1,97,0,0,-1,250,116,62,0,0,0
female,2013,11,10486,0,1,14,0,0,27,0,0,0,52,0,0,2,255,204,77,0,0,0
female,2013,20,16123,0,-8,13,0,0,76,0,0,1,54,0,0,-3,0,0,0,192,222,237
male,2012,7,75092,0,-5,12,1,0,129,1,0,3,82,0,0,0,59,148,217,255,255,255
female,2011,4,15217,0,-4,11,0,0,23,0,0,0,70,1,0,0,0,0,0,192,222,237
female,2008,16,1335,0,-8,9,0,0,56,1,0,0,120,0,0,0,0,0,0,0,0,0
female,2014,13,3713,0,0,15,1,0,158,0,0,0,51,0,0,0,221,46,68,0,0,0
male,2015,3,3365,0,-8,8,0,0,23,0,0,-3,40,0,0,3,0,0,0,0,0,0
female,2009,12,8123,1,-6,15,1,1,149,1,1,0,137,1,1,2,0,0,0,245,19,19
male,2012,14,28417,0,-5,9,0,0,101,0,0,2,101,0,0,1.3333333333333333,153,153,0,192,222,237
male,2008,11,44717,1,-5,11,1,1,158,0,0,2,91,0,0,0,163,36,29,0,0,0
female,2009,17,737,0,-6,14,0,0,24,0,0,3,132,1,0,1,0,0,0,94,212,220
female,2012,16,42255,0,-8,13,1,0,54,0,0,-1,71,0,0,2,0,0,0,192,222,237
male,2015,21,11770,0,-8,10,0,0,127,1,0,0,99,0,0,4,221,46,68,0,0,0
female,2010,23,26751,0,-9,12,0,0,158,1,0,2.3333333333333335,38,1,0,-1,148,212,135,130,157,94
female,2012,11,13470,0,0,12,0,0,107,0,0,-4,132,0,0,1.3333333333333333,0,0,0,255,255,255
female,2010,13,9853,0,0,10,0,0,144,0,1,2,69,0,0,0,80,64,64,255,255,255
female,2012,12,17468,0,0,10,0,0,129,0,1,0,61,0,0,2,146,102,204,0,0,0
male,2009,12,7487,0,-6,13,0,0,106,0,0,-0.5,139,1,0,1,0,0,0,255,255,255
female,2011,7,2413,0,-6,12,0,0,25,0,0,2.3333333333333335,96,0,0,0,0,0,0,192,222,237
male,2009,8,17517,0,1,11,0,0,136,0,0,0,112,0,0,0,74,145,60,0,0,0
male,2015,1,9300,0,-8,12,0,0,52,0,0,1.5,138,0,0,0,250,116,62,0,0,0
male,2015,15,5217,0,-8,12,0,0,34,0,0,-3,65,0,0,-2,146,102,204,0,0,0
male,2009,5,83899,0,0,15,0,0,132,0,1,2,128,0,0,-1,0,0,0,255,255,255
female,2010,19,80698,0,-5,10,0,0,50,0,0,0,68,0,0,-3.5,146,102,204,255,255,255
male,2010,10,38684,0,0,7,0,0,74,0,0,0,81,0,0,1,153,153,0,242,225,149
female,2014,16,254147,0,-8,8,0,0,116,0,0,1.6666666666666667,87,0,0,-2,0,0,0,192,222,237
female,2009,19,3585,0,-8,10,0,1,99,0,0,2.5,124,0,0,-1,0,0,0,94,212,220
male,2011,17,53364,0,-5,14,0,0,128,1,1,-1,107,0,0,0,0,0,0,192,222,237
female,2014,13,28298,0,0,14,0,0,38,0,0,2,64,0,0,0,245,171,181,0,0,0
female,2009,10,42504,0,0,6,0,0,156,0,0,1.5,139,0,0,0.5,186,0,2,0,0,0
male,2009,17,43057,0,-8,12,0,0,27,0,0,2,33,0,0,0,47,194,239,255,255,255
female,2010,20,3790,0,-5,9,0,0,86,1,0,2.75,112,0,0,3,0,0,0,192,222,237
male,2008,7,7976,0,0,10,1,1,160,1,1,0,39,1,0,0,59,148,217,0,0,0
female,2011,13,25224,0,-4,8,0,0,104,0,0,0,131,0,0,3,146,102,204,0,0,0
male,2011,20,18035,0,-6,8,0,0,5,0,0,0,77,1,0,-2.3333333333333335,0,0,0,255,255,255
female,2015,5,170566,0,-7,7,0,0,31,0,0,3,131,1,0,0,0,0,0,192,222,237
female,2009,18,30785,0,-6,10,0,0,65,0,0,0,134,0,0,-2.5,198,168,123,255,255,255
male,2009,2,2520,0,0,14,0,0,91,0,0,0,83,0,0,-1,0,0,0,192,222,237
male,2009,15,49024,0,1,10,0,0,91,0,0,-4,64,0,0,-3,0,0,0,255,255,255
male,2008,21,233,0,-5,9,0,0,48,0,0,2,139,0,0,0,0,0,0,94,212,220
female,2009,12,19707,0,1,11,0,0,14,0,0,4,64,0,0,1,157,88,46,217,177,126
female,2010,20,31253,0,-5,9,0,0,61,0,0,0,73,0,0,-0.5,240,19,63,227,13,35
female,2009,11,51325,0,-5,14,0,0,47,0,0,4,55,0,0,-2,173,51,204,255,255,255
male,2009,17,1675,0,-8,13,1,0,54,0,0,2,54,0,0,0,56,61,90,255,255,255
female,2012,23,34456,0,-4,13,0,0,87,0,0,2.5,70,0,0,0,245,171,181,255,255,255
male,2013,13,45876,0,1,11,0,0,25,0,0,-2,83,0,0,3,0,0,0,255,255,255
male,2011,16,5372,0,3,11,0,0,81,1,0,1.5,118,1,0,1,56,84,48,238,238,238
female,2012,8,7521,0,-5,11,0,0,79,0,0,-4,71,0,0,2,0,0,0,192,222,237
male,2010,6,16267,0,-6,9,0,0,90,0,1,-0.6666666666666666,77,0,0,0,208,43,85,130,157,94
male,2009,8,112944,0,-5,7,0,0,155,0,0,-3,86,0,0,-4,0,0,0,192,222,237
male,2009,21,319,0,-6,8,0,0,58,0,0,3,134,0,0,-0.6666666666666666,0,0,0,255,255,255
male,2011,10,4292,0,0,10,0,0,148,0,0,2.6666666666666665,109,0,0,0,0,0,0,192,222,237
male,2015,10,1584,0,7,15,0,0,118,0,1,1.5,140,0,0,-1,0,0,0,192,222,237
female,2011,12,17341,0,-8,10,0,0,24,0,0,0,52,0,0,-3,171,184,194,255,255,255
male,2008,8,20906,1,-5,10,0,0,150,0,1,0.75,78,1,0,1,47,194,239,0,0,0
male,2012,12,68,0,-6,10,1,0,135,0,0,0,134,1,0,-1,146,102,204,0,0,0
female,2009,20,44365,0,-7,10,0,0,145,0,1,0,68,0,0,0,146,102,204,255,255,255
female,2012,10,9822,0,-4,7,0,0,38,1,1,0,99,1,1,0,0,0,0,0,0,0
female,2011,21,129115,1,-5,12,0,0,7,0,0,0,67,0,0,3,235,50,115,255,255,255
female,2013,16,14257,0,-5,12,0,0,96,0,0,0,23,0,0,-4,74,145,60,0,0,0
male,2010,7,14655,0,-5,8,1,0,154,0,0,2,128,1,0,-4,0,0,0,0,0,0
male,2010,11,1066,0,1,12,0,0,127,0,0,0,119,1,0,0,107,0,179,0,0,0
female,2011,13,57581,0,-6,9,0,0,140,0,0,0,134,0,0,2.5,0,0,0,192,222,237
male,2013,7,2472,0,-8,7,0,0,46,0,0,-1.5,81,0,0,1,0,0,0,255,255,255
male,2011,13,45362,0,-5,6,0,0,113,1,0,2.5,119,0,1,2,102,51,204,238,238,238
male,2007,17,15704,0,0,7,0,0,47,0,0,-2,121,0,0,-4,155,89,182,0,0,0
female,2007,13,42510,0,-5,14,0,0,159,1,0,3,129,0,0,-1.3333333333333333,0,0,0,135,188,68
male,2011,16,5896,0,-6,7,0,0,23,1,0,0,53,0,0,0,0,0,0,192,222,237
female,2011,5,86586,0,0,13,0,0,74,0,0,0,95,0,0,0,59,148,217,255,255,255
male,2010,21,156071,0,-5,6,0,0,97,0,0,0.5,117,0,0,-0.25,0,0,0,255,255,255
male,2012,11,10721,0,1,13,0,0,140,0,0,-1,121,0,0,0,0,0,0,192,222,237
female,2015,8,599,0,-8,11,0,0,101,0,0,0,45,0,0,0,0,0,0,192,222,237
male,2015,5,85,0,-8,11,0,0,20,0,0,0,104,0,0,0.75,0,0,0,192,222,237
male,2009,2,1113,0,10,7,0,0,23,0,0,0,63,0,0,0,0,0,0,192,222,237
male,2011,13,25743,0,-4,14,0,0,149,1,1,0,125,0,0,1,0,0,0,192,222,237
female,2009,18,131817,0,-6,12,0,0,117,1,0,2.5,42,0,0,0,182,13,224,235,99,235
female,2015,14,596,0,-8,11,1,1,8,0,0,0,86,0,0,-2,0,0,0,192,222,237
male,2009,21,5188,0,-8,11,1,0,69,0,0,0,134,0,0,1,255,51,0,255,255,255
male,2009,0,203,0,0,10,0,0,18,0,0,0,95,0,0,0,56,84,48,238,238,238
male,2009,9,4340,0,2,8,0,0,68,0,0,0,88,0,0,1,157,88,46,255,255,255
male,2011,14,31362,0,-5,10,0,0,29,0,0,0,80,0,0,1,0,0,0,192,222,237
male,2011,8,18725,0,-6,6,0,0,145,1,1,1.5,131,0,0,0,0,0,0,192,222,237
male,2009,12,143,0,-5,8,0,0,135,0,0,-2.5,126,1,1,3.3333333333333335,153,153,0,238,238,238
male,2009,20,236939,0,-5,10,0,0,77,0,0,-0.3333333333333333,76,0,0,0,153,153,0,238,238,238
male,2009,10,10650,0,0,8,0,0,70,1,0,0,121,0,1,2,0,0,0,189,220,173
male,2014,7,428,0,1,15,1,1,20,0,0,-2,138,0,0,0,221,46,68,0,0,0
female,2014,18,18847,2,-6,13,0,0,66,0,0,0,128,0,0,1.5,97,64,81,255,255,255
female,2009,12,12967,0,-6,11,0,0,144,0,0,3,85,0,0,1,56,84,48,238,238,238
female,2011,20,168,0,-4,15,1,1,158,0,0,4,48,0,1,0,255,204,77,0,0,0
male,2011,19,15942,0,-8,12,0,0,13,1,0,0,61,0,0,0,0,0,0,168,199,247
female,2009,17,44900,0,-5,8,0,0,150,0,1,0,86,1,0,0,181,3,169,181,3,169
male,2012,22,46712,0,2,7,0,1,32,0,0,0,106,0,0,-2,153,153,0,238,238,238
male,2015,10,13881,0,-8,7,0,0,35,0,0,0,70,0,0,0,171,184,194,0,0,0
male,2012,1,16405,0,-7,12,1,1,73,1,0,0,121,0,0,0.6,0,0,0,192,222,237
male,2012,6,3530,0,-4,13,0,0,157,0,1,3,86,1,1,0,146,102,204,0,0,0
male,2013,2,39732,0,7,13,0,0,156,0,0,0,139,0,0,2,0,0,0,0,0,0
male,2011,20,11813,0,-6,7,0,0,137,1,1,0,139,0,0,0.5,221,46,68,0,0,0
female,2011,3,64187,0,10,13,0,0,83,0,0,-3,117,0,1,0,0,0,0,0,0,0
male,2010,19,3781,0,-6,11,0,0,13,0,0,0,49,0,0,2,0,0,0,192,222,237
female,2012,9,19790,0,-4,10,0,0,43,0,0,0,64,0,0,-4,179,0,179,0,0,0
male,2013,14,87822,0,0,14,0,0,139,1,0,3,49,0,0,0,221,46,68,255,255,255
female,2014,3,798,0,-8,11,0,0,64,0,0,0,43,0,0,0,221,46,68,0,0,0
male,2010,11,22696,0,-5,7,0,0,106,0,0,-3,114,1,0,-3.75,48,48,48,238,238,238
male,2014,13,5759,0,0,14,0,0,72,0,1,0,116,0,0,0,137,201,250,0,0,0
female,2013,3,27393,0,1,13,0,0,78,0,0,0,109,0,0,-1,171,184,194,255,255,255
male,2012,13,97846,0,-5,13,0,0,36,0,0,0,126,0,0,-0.6666666666666666,0,0,0,255,255,255
male,2009,12,1426,0,1,10,1,0,46,1,0,0,119,0,0,0,0,0,0,168,199,247
female,2011,18,10635,0,-5,12,0,0,41,0,0,0,104,0,0,0,204,51,102,219,233,237
male,2011,11,150208,0,-6,7,0,0,93,0,0,0,96,0,0,1,0,0,0,255,255,255
female,2009,16,166830,0,-5,11,0,0,46,0,0,-4.5,43,0,0,-1,245,171,181,0,0,0
male,2011,20,9343,0,-5,10,0,0,81,0,0,-2,72,0,0,-3,59,148,217,255,255,255
female,2009,18,24966,0,-5,11,0,0,157,1,0,-0.3333333333333333,97,0,0,3,221,46,68,255,255,255
male,2009,7,13732,0,-6,14,0,0,71,0,0,1,88,0,0,0,153,153,0,0,0,0
male,2010,14,25378,0,-5,15,0,0,44,1,0,0,35,1,0,0,230,18,36,230,18,36
male,2010,6,75684,0,-6,9,1,1,129,0,0,0.5,125,1,0,2,81,1,64,0,0,0
male,2011,11,22682,0,1,5,0,0,50,0,0,-1,138,1,0,2,221,46,68,0,0,0
female,2010,13,2739,0,-5,10,0,0,117,0,0,0,84,0,0,-3,146,102,204,0,0,0
male,2009,13,447,0,-8,15,0,0,49,0,0,2,139,1,0,0,56,84,48,238,238,238
female,2014,23,3227,0,-8,11,0,0,94,0,0,0,107,0,0,-2.5,0,0,0,192,222,237
female,2013,9,51335,0,-7,15,0,0,143,1,0,3,97,0,0,0,0,0,0,192,222,237
male,2009,8,6510,0,-5,7,0,0,26,0,0,0,144,0,1,-2,0,0,0,189,220,173
female,2015,16,8561,0,-5,9,0,0,122,0,0,0,131,0,0,1.5,230,84,105,0,0,0
female,2012,17,3689,0,-4,7,0,0,21,0,0,0,73,1,0,1.75,0,0,0,255,255,255
female,2012,12,25013,0,-4,13,0,0,18,0,0,0,123,0,0,3,153,153,0,255,255,255
female,2009,16,19260,0,-6,10,0,1,104,1,1,0,114,0,0,0.5,0,0,0,214,219,173
male,2012,14,3296,0,-8,13,0,0,123,0,0,2,127,0,0,2,148,212,135,0,0,0
female,2013,6,1350,0,-7,15,0,0,32,0,0,0,132,0,0,0.6666666666666666,0,0,0,255,255,255
female,2013,10,8201,0,-8,8,0,0,15,0,0,0,42,0,0,-3,0,0,0,192,222,237
male,2011,20,13919,0,-6,9,0,0,158,0,0,1,137,1,0,2.6666666666666665,140,139,145,0,0,0
female,2015,13,473,0,-8,15,0,0,21,0,0,0,108,0,0,2,0,0,0,192,222,237
