BALANCE,BALANCE_FREQUENCY,PURCHASES,CREDIT_LIMIT,ONEOFF_PURCHASES,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
6456.515148,1,0,7500,0,1789.614843,0,12
2651.484926,1,908.15,3000,0,943.46896,0.083333,12
1091.437438,1,1237.37,4500,447.6,279.421489,0,12
28.588826,1,151.92,1000,0,111.312954,0.666667,8
703.368382,1,64,2550,0,212.119486,0,12
1512.218864,1,1002.93,4000,825.89,344.205824,0,12
1608.052487,0.545455,0,5000,0,684.647727,0.166667,12
233.961592,1,248.44,1200,13,174.71331,0,12
159.36681,0.636364,1277.5,2500,0,173.58488,0.4,12
27.40855,1,290.6,2000,290.6,170.973738,0.083333,12
1132.796058,1,519.79,1200,519.79,436.088187,0,12
101.874313,0.636364,70,2500,70,178.912575,0.166667,12
862.753623,1,1282.38,11500,0,179.698273,0,12
3753.1026660000002,1,0,11000,0,921.100658,0,12
996.223227,1,0,8000,0,226.016919,0,12
4035.138453,1,0,7000,0,927.057881,0,12
1845.210833,1,0,4500,0,600.297574,0,12
46.56216,1,261.16,4000,0,179.077671,0.25,12
299.179091,0.454545,1147.23,4000,1071.7,80.470536,0.181818,12
2917.079199,1,0,3000,0,1562.665426,0,12
3062.16821,0.9,2253.98,9000,920.54,960.131857,0,10
320.33625,1,0,6500,0,194.539211,0.083333,12
24.176932,1,189.85,3000,189.85,100.687061,0,12
5496.421462,1,0,6000,0,1605.355165,0,12
0.074724,0.181818,0,1000,0,11.51534,1,12
6063.976197,1,3987.01,7500,3531.24,1583.370963,0,12
2669.587009,1,0,6500,0,655.620366,0,12
86.206262,1,626.28,3000,210.7,164.106431,0,12
958.26975,1,0,1000,0,308.017569,0,12
10929.05958,1,675.89,12000,500.39,3049.937917,0,12
11581.9335,1,0,13000,0,4814.853217,0,12
207.209597,1,13.66,7000,0,208.367436,0,11
3139.267322,1,5393.36,3000,2094.44,5573.463031,0,12
2689.895528,1,0,2900,0,640.261805,0,12
1406.627442,1,2315.86,4000,1339.26,462.419982,0,12
1594.485356,1,2650.91,7000,2123.9,427.14706,0,12
3755.184007,1,3211.86,11000,1420.58,960.856638,0,12
38.795708,0.636364,229.48,3050,229.48,132.864883,0,12
37.911473,0.818182,254,3000,84,185.502626,0.5,12
1723.804529,1,3145.79,6000,997.29,387.473541,0,12
165.290723,0.818182,971.2,1000,971.2,124.779308,0.666667,12
683.391465,0.636364,0,3000,0,159.136566,0,12
10.358325,0.454545,98.83,7000,98.83,145.320085,0.666667,11
1063.614099,1,0,1200,0,316.230814,0,12
98.290292,0.545455,4440.8,1500,4440.8,119.097785,0.75,12
1540.879308,0.909091,0,4000,0,334.635642,0,11
3083.636304,1,250,10000,0,893.368255,0.083333,12
1098.457059,1,0,1200,0,551.721679,0,12
4836.914446,1,305.6,16500,305.6,1602.370029,0,12
131.069154,1,1315.39,3500,313.08,182.23728,1,12
49.564532,1,433.5,9000,273.94,148.914581,0.272727,11
1967.70274,1,744.9,4000,669.9,647.309788,0,12
1669.128355,1,0,1800,0,607.334479,0,12
56.116326,0.181818,368.47,2500,368.47,167.4688,1,12
227.184126,0.272727,50,5500,50,162.04957,0,12
1417.157652,1,562.5,1500,0,861.298259,0,12
1406.483149,1,0,1500,0,362.96484,0,8
1124.582725,1,0,1200,0,228.206218,0,12
110.409387,0.727273,992.88,4500,992.88,148.537836,0,12
4929.758948,1,4939.1,6000,4939.1,5234.368383,0,12
687.378139,1,74.42,700,0,492.588377,0,12
7.167028,0.363636,99,6000,99,85.643203,0,12
49.433937,1,387,3000,0,122.280528,1,9
1427.949491,1,0,1800,0,329.166007,0.083333,12
17.141376,0.818182,182.1,6000,33.6,93.628909,0.2,12
2285.655394,0.9,3648.73,7000,2517.43,558.834333,0,10
341.149186,1,48.78,500,48.78,259.3518,0,12
91.705554,1,1468.1,3000,1468.1,110.071016,0.5,12
2032.338405,0.909091,158.24,2500,0,632.198197,0,12
4.12565,0.363636,25.69,4500,25.69,128.336305,0,12
709.473364,1,548.85,1200,385.29,213.8837,0,12
8048.03442,1,0,12000,0,2164.447843,0,12
2755.306896,0.909091,2754.49,13000,1974,774.60303,0,12
348.646985,0.818182,230,1200,230,271.562248,0,12
472.663708,0.545455,310.44,4000,0,222.654608,0.142857,12
120.658015,1,349.12,2700,349.12,163.463142,0,12
105.385636,1,1536.31,3000,344.91,161.467632,0.625,12
2843.942194,1,0,3000,0,910.703762,0,12
28.315171,0.5,225.02,10000,111.7,118.313994,1,8
949.530268,1,45.65,1000,45.65,456.016895,0,12
34.706824,0.181818,242.9,1500,242.9,174.958496,0,12
3596.749572,1,0,6000,0,765.099049,0,12
49.920897,1,400.19,8500,400.19,177.221407,0.727273,12
120.945829,0.7,33.38,1000,0,148.330512,0,10
1118.479084,1,325.95,2400,203.96,369.130795,0,12
216.184011,0.454545,0,1200,0,173.667325,0,12
3997.572659,1,0,4500,0,1310.022633,0,11
1906.703614,1,780,3000,0,598.649198,0,12
1747.359784,1,0,1800,0,755.249544,0,12
2363.615492,1,1441.32,6000,374.64,988.408977,0,12
1247.196735,1,243,1200,243,919.446681,0,12
336.640397,1,589.59,5000,165,184.635553,0,12
135.493002,1,0,1200,0,185.379277,0.166667,12
957.980588,1,424.76,5000,0,337.959338,0,12
965.236679,1,2786.08,4500,763.82,244.198717,0,12
260.409355,1,545.34,1500,257.34,189.1629,0,12
2772.790822,1,337.98,3000,0,1046.955311,0,12
1305.266304,0.833333,1078.89,5000,844.99,191.069553,0,6
1153.335938,1,886.56,1000,0,2256.223464,0,12
633.388444,1,830.45,6000,830.45,239.606651,0,12
5830.700298,1,4079.01,11500,507,1375.326986,0,12
4931.40051,1,540,11500,540,1147.961544,0,12
344.532447,1,3603,6000,1990.05,186.295633,1,12
743.52397,1,962.78,1000,278.48,794.825011,0,12
1161.901683,1,10903.22,12000,7841.79,235.88019,1,12
10.451064,0.333333,405.93,6500,405.93,165.599724,0,9
256.028048,1,627.42,2500,0,174.799517,0.083333,12
1109.172807,0.909091,190,1500,190,331.294133,0,12
15.307062,1,71.52,1500,0,69.3025,0.25,6
1056.954525,1,0,2500,0,250.571856,0,12
4797.567431,1,0,5000,0,2108.574767,0.083333,12
42.363094,0.571429,0,1200,0,39.551362,0,7
608.422266,0.636364,0,4000,0,369.688294,0,12
7.950803,0.636364,92.2,3000,0,125.684033,0.166667,12
927.983543,1,1321.52,4500,1321.52,264.030133,0,12
821.933113,1,987.26,6500,872.64,212.082883,0,12
46.773238,0.545455,2166.56,3000,0,100.53897,0.4,12
42.755706000000004,0.545455,350.94,5000,284.29,195.006921,0.4,12
95.731707,1,632.3,2000,200,173.221204,0.5,12
889.767658,1,2997.02,7000,1823.02,244.279734,0,12
1456.399956,0.909091,0,2500,0,545.874795,0,11
72.372971,0.363636,456.7,1200,456.7,163.340754,0,12
405.052353,1,515.14,4500,69,280.482025,0,12
855.811816,1,1960.18,3000,306.18,324.863481,0.1,12
1074.258487,1,11.35,1200,0,206.637191,0,12
3024.642476,1,0,8000,0,1031.5915,0,12
597.410794,0.909091,344.75,2500,289.3,172.765035,0,12
43.20377,1,308.22,2000,0,162.258275,0.5,12
79.517489,0.818182,335.38,3000,270,122.063597,0.111111,12
35.16925,0.636364,272.34,1500,0,104.5487,0.272727,12
5177.774511,1,1562.74,9000,979.99,1262.016427,0,12
80.298186,0.727273,1090,4500,0,166.102478,0.666667,12
1202.204204,1,435.04,1200,435.04,847.988773,0,12
31.161679,0.545455,300,11500,0,162.175915,1,12
176.162762,0.909091,1814.64,4000,1614.64,81.667964,0.333333,12
703.407676,1,637.84,4500,0,210.538977,0,11
445.921101,1,1580.56,2500,701.61,185.418931,1,12
3083.784255,1,0,5500,0,746.430888,0,12
31.111548,1,110,8000,110,73.146612,0,12
503.732786,1,1730.3,2500,1401.15,179.553478,0.083333,12
176.837859,1,108.39,1500,0,174.299229,0,12
94.537529,1,1399.55,7500,1399.55,209.623931,0.3,12
661.940291,1,755.14,6500,482.9,247.277952,0.333333,12
8.799432,0.454545,1591.48,2000,218.8,72.016021,0.2,12
3106.418215,0.636364,0,10000,0,1296.671661,0.142857,12
827.393597,0.727273,693.89,1500,0,700.486647,0.090909,12
4361.964176,1,0,4500,0,1583.295751,0,12
73.10055,1,78.09,4000,0,256.977391,0,12
7.047482,0.545455,321.07,3000,321.07,52.529089,0,12
353.895121,1,2073.54,700,2073.54,156.422554,0.333333,12
5911.506531,0.9,0,8000,0,1880.717414,0,10
8.523984,0.363636,130.32,1500,0,100.347627,0,12
3096.831684,1,4492.85,10000,1076.95,708.700191,0,12
2468.506177,1,0,2500,0,1085.79506,0,12
1341.000157,1,1355.77,4000,1220.45,351.43166,0,12
169.343874,0.818182,1553.8,16500,1553.8,125.895667,0.8,12
18.112481,0.636364,206.69,2000,0,95.4525,0.3,12
287.493279,0.222222,1709,2283.333333,1709,259.56173,0,9
38.013028,1,469.62,4000,0,68.98672,0.4,12
8.570991,0.272727,149.55,5000,149.55,97.176376,0,12
7.20735,0.545455,152.02,1000,0,99.133361,0.5,12
15.667283,1,147.48,3000,0,124.544483,0.416667,12
955.159037,1,440.57,1000,45.65,591.385845,0,12
827.255067,1,281.97,1000,0,232.286208,0,12
2472.017517,1,2317.89,5500,1716.02,769.790351,0,12
22.322215,0.363636,448,3000,190,132.889435,1,12
1764.083164,1,329.47,1800,0,798.373689,0,12
23.651198,0.454545,250,1200,0,173.942309,1,12
1886.811282,1,146.73,3000,146.73,523.086888,0.083333,12
232.140345,0.818182,552.66,500,76,332.553992,0.090909,12
17.092052,0.454545,1160,7000,0,78.175369,0.4,12
4746.953711,0.909091,0,11000,0,1029.681413,0,11
30.969957,0.666667,319.67,7500,319.67,55.782805,0,6
201.463595,1,2148.34,5000,638.34,147.236428,1,12
322.411152,1,1506.92,2500,813.02,167.076537,0,12
1129.185643,1,0,1500,0,293.203915,0,12
99.643727,1,677.68,3000,655.68,148.487769,0.272727,12
651.394216,1,2529.64,7500,1014.32,200.435964,0,12
1409.256223,0.9,4569.65,30000,1748.94,472.103929,0,10
194.927,0.909091,2061.48,8500,1613.06,144.660755,0.636364,12
6758.987905,1,198.96,11000,26.6,3171.185979,0,12
2332.496766,1,0,9700,0,548.26632,0,12
1860.469601,1,0,4000,0,436.589785,0,12
920.529926,0.857143,462.33,1200,462.33,318.922693,0,7
3347.700395,1,5967.42,11500,5016.08,811.061687,0,12
947.70851,1,483.4,2000,483.4,280.049702,0,12
574.032791,1,1606.51,1000,0,449.515886,0.083333,12
3067.274152,1,0,3500,0,877.674613,0,12
768.881695,0.727273,408.59,2500,408.59,250.856639,0.125,12
1190.884428,0.857143,0,2000,0,251.393985,0,7
1710.119356,1,1697.15,7500,122.9,390.404693,0,12
229.878735,0.272727,0,3000,0,203.285024,0,11
4766.360515,1,2894.04,20000,2583.82,1245.948419,0,12
3007.664861,1,534.26,16000,365.51,807.008705,0,12
1871.597836,1,3220.25,5500,208.49,559.391166,0,12
1455.745146,1,266,1500,266,302.737808,0,9
1986.558317,1,0,6500,0,587.112789,0,12
36.174755,1,315,1000,0,166.626282,0,12
129.836526,0.909091,1433.99,4000,743.99,141.64886,0.875,11
206.978089,1,0,3000,0,163.934517,0.090909,11
1192.594159,1,1324.82,6000,1000.12,361.259813,0,12
50.564486,0.909091,84,2000,84,222.202924,0.3,12
62.104602,0.636364,377.62,2500,0,99.168927,0.181818,12
56.945201,0.454545,328.1,6500,328.1,117.947254,0,12
8.421315,0.272727,60,6000,60,122.06814,0,12
15.810927,0.363636,246.29,500,246.29,23.3231,0,11
44.613002,0.363636,281.7,7500,281.7,75.081916,0,12
2342.724406,0.909091,0,8000,0,517.090852,0.090909,12
3164.714813,1,839.65,4000,815.65,1010.532573,0,12
2068.865586,1,0,2500,0,496.404113,0,12
0,0,265.76,1500,0,14.094123,0,12
14.891908,0.818182,59.8,500,59.8,119.964053,0,12
1367.301373,1,231.41,2500,0,257.56864,0,6
299.82542,1,480,1000,130,100.59858,0,7
1176.088299,1,0,1200,0,7751.321328,0,12
1164.125671,1,0,3500,0,748.670976,0,12
25.499945,0.727273,62.53,1700,62.53,110.864194,0.090909,12
3646.30636,1,594.88,9000,133.9,1135.596349,0,12
164.583178,0.454545,1489.28,3500,918.48,176.445411,0,12
2980.628942,1,1352.52,10000,1352.52,760.415003,0,12
3350.186138,1,0,4500,0,902.109479,0,12
1101.8547,1,0,2100,0,282.262223,0,12
468.294595,1,4164.14,4000,3215.54,203.066713,1,12
63.928065,1,183.6,1500,0,171.950243,0,12
906.613422,0.888889,0,3000,0,229.914965,0.142857,9
798.693995,1,0,3000,0,301.842645,0,12
3.750633,0.181818,159.6,4500,0,14.83825,0,12
1281.842665,1,0,1500,0,407.81451,0,12
863.130387,1,37.3,1000,37.3,176.441403,0,12
50.302615,0.636364,0,500,0,186.033645,0,12
33.817964,0.909091,232.45,1800,0,141.988053,0.363636,12
559.917793,1,4760.11,4000,2907.18,239.701062,0.181818,12
2671.979402,1,1469.66,3000,1427.43,1682.737989,0,12
814.781581,1,832.7,4000,832.7,226.573606,0,12
1184.434511,0.818182,99.8,3000,99.8,512.876256,0.111111,12
3.198999,0.090909,45.87,3000,0,14.369082,0,12
33.267171,0.909091,341.45,5000,0,156.23979,0.9,12
261.462528,1,2893.57,10000,1690.63,182.974604,1,12
2659.4118790000002,1,177.62,4000,177.62,624.924987,0,12
8.077527,0.545455,125,1500,0,97.910986,0.714286,11
115.937936,0.272727,0,1800,0,229.044312,0,12
69.37782,0.545455,588.02,7000,71.3,241.434175,0.4,12
61.588389,0.818182,250,1000,39,149.753219,0.111111,12
2.081357,0.181818,26.49,7500,26.49,42.09528,0,12
3092.189629,1,60.82,3500,0,889.485238,0,12
564.325877,1,0,600,0,336.627401,0,12
2067.148279,1,792.68,3500,441.9,611.827896,0,12
966.732798,1,1093,7500,1093,218.206833,0,12
4099.755913,1,0,12000,0,929.740389,0,12
1507.001995,1,209.1,1800,209.1,417.620633,0,12
2220.864979,1,2884.42,4500,1327.83,555.596549,0,12
92.325796,1,371.16,2000,0,170.367631,0.166667,12
3583.515054,1,5683.71,3000,219.98,8296.912755,0,12
3343.299372,1,790.8,5000,0,848.308643,0,12
2133.901379,1,303.03,3000,9.03,615.208288,0,12
217.993205,1,2435.21,7500,1681.89,193.289032,1,12
50.803778,0.25,0,1500,0,28.024972000000002,0.333333,8
319.037744,0.818182,1262.28,10500,1262.28,218.810614,0.125,12
100.208311,0.909091,0,3000,0,145.244181,0,11
7.168805,0.272727,88.04,1500,88.04,85.677168,0,12
1747.876077,1,0,3000,0,379.91166,0,12
519.444307,1,525,1000,0,806.258492,0.083333,12
4320.267209,1,117.23,8000,117.23,1017.2992389999999,0,12
2811.486863,1,692.52,3000,692.52,2532.728316,0,12
125.793836,1,630,1000,0,166.265696,0.2,12
3798.323722,1,0,4000,0,1193.658503,0,12
4274.488095,1,0,10500,0,1115.092967,0.083333,12
900.557796,1,1865.55,3000,1865.55,232.309851,0.090909,12
858.857651,1,1013.61,2500,631.13,257.745004,0,12
6537.852206,0.909091,2598.51,16000,2422.55,1385.561503,0,11
1793.970596,1,1004.9,2500,1004.9,466.169801,0,12
1893.704851,1,4124.81,6500,3035.9,415.452888,0,12
7.50839,0.181818,95,4000,95,84.010008,0,12
1180.178744,1,233.35,14000,233.35,336.726753,0,12
3232.101217,1,495,5500,495,1006.907571,0.083333,12
6963.435383,1,2951.93,8000,2951.93,11142.93224,0,12
368.330629,1,1029.29,6500,1029.29,170.881343,0,12
4.421403,0.909091,95.59,4500,22.03,50.283744,0.545455,12
41.049799,0.727273,413.31,6000,133.31,106.476161,0.625,12
3611.316106,1,2400.71,11500,1479.24,795.275831,0,12
3214.579198,1,0,4000,0,748.463466,0,12
339.183041,1,139.5,1200,139.5,167.323383,0.090909,12
477.16584,1,1342.51,8500,1072.51,211.335301,0,12
3711.955487,1,1241.4,11000,626.4,855.287602,0,12
390.008261,1,0,2500,0,205.177541,0,12
2251.896834,1,1331,12500,1321.1,502.626418,0,12
2461.015559,0.636364,0,6500,0,982.558921,0.142857,12
9309.635579,1,9007.67,15000,8775.37,2618.776868,0,12
4355.982388,1,0,7500,0,1142.583303,0,12
62.996845,1,779.7,9000,290,155.518201,0.5,12
22.879526,0.833333,171,1500,0,85.653871,1,6
4719.819043,1,2143.73,12500,1292.78,1032.193959,0,12
1241.565972,1,3637.75,7000,3396.25,407.886506,0.416667,12
49.198038,0.272727,699,1800,699,166.648868,0,12
662.691336,1,0,1200,0,291.705634,0,12
4587.062248,1,333.28,5000,0,1673.959822,0,12
169.639713,1,1970.49,12000,1009.85,195.514075,0.416667,12
2823.212665,1,2814.23,7500,2814.23,662.5686,0,12
2.880247,0.181818,250,2000,250,159.142575,0,12
47.193664,1,132,2500,0,170.357282,0,12
597.628578,1,1430,1500,1200,262.884347,0.083333,12
2872.798614,1,27.16,5000,0,1102.034141,0,12
3350.116932,1,39.8,8000,39.8,907.682774,0,12
13.221335,0.857143,108.84,1500,0,85.417572,0,7
1083.120149,1,0,1200,0,240.79407,0.1,12
777.616173,0.909091,0,9000,0,217.630638,0,12
122.684019,0.875,1267,2500,247.88,111.639152,1,8
1615.968515,1,270,6000,0,364.334809,0.111111,12
434.099616,1,4392.05,6000,3817.98,188.019302,1,12
820.700166,0.818182,0,1500,0,267.650667,0.111111,12
1428.118364,1,119.34,1200,0,7960.080674,0.090909,12
1324.038811,1,1862.96,4400,1862.96,323.536714,0,12
1190.800122,1,1864.79,3000,1002.22,255.931146,0,12
2580.169522,1,0,3000,0,638.475926,0,12
371.866448,1,2825.85,10000,2506.84,233.649807,0.25,12
1280.732187,1,0,1500,0,380.286525,0,12
975.416023,1,9586.1,12000,7916.74,214.210554,0.916667,12
122.113869,1,1105.92,2500,0,173.332353,0.666667,12
1262.631995,0.909091,405,7000,405,424.343093,0,11
143.553904,1,1778.76,7000,726.88,161.824942,0.583333,12
1037.797184,1,103.27,2500,103.27,254.195184,0,12
1938.576334,1,333.54,2000,310.19,586.992382,0,7
6257.390416,1,9228.97,9400,9081.24,3537.101876,0,12
14.570032,1,89.58,1500,0,83.215986,1,6
39.241601,1,199.56,3000,0,223.538858,0.25,12
871.499977,1,20,2000,20,277.580245,0,12
180.750232,1,266.64,3500,0,175.62276,0.545455,12
4107.157763,1,279.71,5000,279.71,1211.424432,0.166667,12
58.313733,0.454545,499,1500,0,76.744713,0.125,11
5665.802895,1,0,10500,0,1629.315325,0,12
1340.671346,1,0,1500,0,519.856738,0,12
43.762299,1,422.24,3000,347.24,119.087402,0,12
111.449845,1,1389.94,1300,0,167.215217,1,12
138.489138,1,1455.68,500,1237.92,177.486834,1,12
70.976463999999993,1,0,1000,0,69.470274,0.181818,12
49.378783,0.375,542.34,2700,542.34,113.60971,1,8
4295.964134,1,0,7500,0,1259.264875,0,12
1017.071792,0.636364,0,4500,0,665.402509,0.2,12
138.459191,1,327.94,5000,0,208.663344,0,12
289.537597,0.909091,1216.7,5000,1216.7,188.958312,0,12
74.755978,1,553.7,1000,248.7,169.840535,0.2,12
16.59641,0.545455,220.48,5000,220.48,60.558319,0,12
51.004807,0.909091,431.93,4000,0,135.20894,0.3,12
1489.224372,0.636364,1209.56,12500,890,717.304514,0.181818,12
57.70484,0.818182,772.46,4000,85,95.057442,0.5,12
99.446029,0.181818,0,1200,0,127.577579,1,12
186.054174,1,2126.81,7000,1529.8,178.290009,1,12
2948.447663,1,0,3000,0,13350.55682,0,12
127.895284,1,1085.16,1000,134.9,172.662882,0.333333,12
18.014226,0.727273,130.5,1500,0,151.915915,0.333333,12
1908.569743,1,0,5400,0,471.692662,0,12
437.735369,0.909091,483.65,6000,483.65,211.310481,0.2,12
1245.976021,1,0,1800,0,287.194759,0,12
1019.133646,1,9249.73,9000,2326.09,240.332998,0.3,12
1844.889665,1,1848.24,3400,1848.24,427.761699,0,12
952.431767,0.909091,3882.65,3500,3527.65,252.01094,0.166667,12
1848.758853,1,3588.13,6700,399.76,413.007713,0,12
1181.852384,1,750.78,1200,0,1752.604791,0,12
382.870641,0.909091,2972.92,1200,2479.1,161.92571,0.8,12
1459.803597,1,0,1500,0,602.777344,0,12
162.972111,0.909091,1586.6,2500,0,203.807999,0.666667,12
1396.214811,1,3729.35,2500,2489.35,363.926512,0,12
225.282024,1,545.68,6500,0,176.797021,0.083333,12
454.552808,0.454545,0,1200,0,297.132962,0,12
1785.90226,1,0,1800,0,9294.994141,0,12
535.291589,1,824.61,4000,438.57,159.094115,0,11
6.697211,0.181818,64.69,10500,64.69,81.447345,0,12
5.377296,0.181818,69,2000,69,46.267546,0,12
4020.130769,1,79.62,9500,79.62,1040.283795,0.1,12
1117.33657,1,0,1200,0,395.344077,0,12
15.848963,0.363636,150,1600,0,68.370436,0.181818,12
900.541751,1,15.8,7000,0,375.127536,0,12
2544.378002,1,1108.54,3000,1108.54,831.65824,0,12
1852.646433,1,2600,6000,2200,727.429491,0.1,12
581.24856,0.909091,556.83,1500,484.88,345.557752,0,11
504.409631,1,338.9,2500,199,190.314886,0,12
142.430458,1,1488.84,5000,0,178.871755,1,12
7057.524237,1,2761.76,7000,163,8724.958739,0,12
958.920206,1,66.7,1000,0,800.097611,0,12
15.257465,0.636364,238.25,3000,0,111.741197,0,12
0.009684,0.181818,79.24,6000,0,35.978677,0.333333,12
385.763111,1,232.93,2500,232.93,152.762176,0.083333,12
1780.188356,1,845.67,2500,31.5,566.947431,0.090909,12
1.841583,0.181818,67.5,2500,0,209.339591,0,12
1839.122533,1,1055.32,6500,0,541.368131,0,12
15.008041,1,108.95,1500,49.8,131.972396,0.111111,12
2106.417286,1,2151.93,4200,1386.67,601.921408,0,12
2676.263845,1,0,3500,0,558.717246,0,12
500.219415,1,27.05,1200,0,300.921255,0,12
4128.31155,1,0,5000,0,1107.973906,0,12
1018.350846,1,0,3000,0,334.618726,0,11
10.678354,0.727273,50,3000,50,91.526002,0,12
1273.731635,1,0,1500,0,568.672226,0,12
58.12945,1,576,1500,0,163.327553,0.416667,12
153.637431,1,1495.41,4500,941.41,163.177278,0.727273,12
1667.146414,1,4343.82,7500,3818.84,425.9899,0,12
1648.701838,1,740.7,2500,650.9,366.004256,0,12
15.330559,0.727273,144.64,1000,0,96.044022,0,12
5772.250286,1,255.25,6500,150,1378.644403,0,12
73.704935,1,554.67,4000,0,175.221326,0.75,12
2933.068755,1,0,10000,0,612.068106,0,12
1421.419262,1,1669.2,8500,274.19,521.675562,0,12
424.938385,1,4060.58,7500,1696.94,184.69761,0.833333,12
1033.371763,1,2361.97,3000,1591.05,245.746831,0.083333,12
5861.100691,1,64.71,9000,64.71,2791.366849,0.083333,12
3987.467435,1,146.53,6000,45,1252.705624,0,12
1606.56766,0.818182,0,4500,0,638.672701,0.125,12
1630.991993,1,578.9,2500,0,940.119465,0,12
95.887902,1,769,4000,325,151.156275,0.4,12
1804.401706,1,40,2500,40,679.004285,0,12
1447.267049,1,0,1500,0,298.701546,0,12
1268.250294,1,167,1800,167,404.439747,0,12
668.291862,0.545455,248.77,1500,0,244.376255,0,12
50.853021,1,428.75,8000,0,107.187821,0.090909,12
241.001768,0.5,1888.88,1000,1000,185.857663,0.4,8
157.763858,0.909091,211.07,1400,211.07,186.548599,0.1,12
724.854858,1,185.63,1300,185.63,441.741032,0.083333,12
147.527826,0.727273,0,1200,0,198.55418,0,11
581.916416,1,5723.9,7500,3780.51,186.941527,1,12
5292.264382,1,0,8000,0,1051.709303,0,9
2762.536531,1,0,3000,0,6038.567518,0,12
273.429593,1,8534.58,5000,7875.08,131.710372,0.875,12
1451.993504,1,0,2000,0,228.826381,0,8
90.017392,0.909091,1247.39,5000,427.02,115.044143,0.454545,11
0.920339,0.454545,343.4,3000,0,13.714895,0,12
1071.748626,1,0,3500,0,436.115043,0,12
303.929544,0.545455,0,1200,0,146.079539,0.125,12
1938.648722,1,0,6000,0,457.524824,0,12
79.432369,0.636364,799.83,3000,81,179.622447,1,12
670.885072,1,341.9,4000,215.18,185.805592,0,12
1494.69695,0.666667,0,3000,0,318.94963,0,6
114.361988,0.727273,2141.32,6500,98,47.676403,0,12
2002.429291,1,3500.03,6000,1814.42,537.587864,0,12
2135.646123,1,114,8000,114,768.591692,0,12
943.584041,0.875,103,1000,103,410.484825,0,8
4785.789559,1,0,9500,0,1010.781349,0,8
1436.996287,1,0,1500,0,503.505212,0,12
5.313086,0.545455,71.75,3000,0,99.423595,0.142857,12
365.48242,1,1618.31,1000,1000,380.796942,0.333333,7
322.383609,1,2903.17,4000,935.82,181.386587,0.833333,12
3497.200665,1,1350.13,4000,519.8,1279.813588,0,12
3720.59375,1,345,4500,0,1592.232637,0,12
5598.352813,1,0,6000,0,1718.462688,0,12
3362.979048,1,90,5000,90,765.036103,0,12
563.459762,0.833333,420.06,1200,283.36,97.68575,0,6
31.980197,0.727273,300,7500,0,99.124898,0,12
